GeneID	nReads	ftype
ENSMUSG00000001270.10	2925	exon
ENSMUSG00000001280.14	33	exon
ENSMUSG00000001285.13	42	exon
ENSMUSG00000001288.16	8	exon
ENSMUSG00000001289.13	223	exon
ENSMUSG00000001300.17	87	exon
ENSMUSG00000001305.6	27	exon
ENSMUSG00000001313.13	359	exon
ENSMUSG00000001323.18	59	exon
ENSMUSG00000001333.10	1	exon
ENSMUSG00000001334.11	95	exon
ENSMUSG00000001349.6	1	exon
ENSMUSG00000001366.15	75	exon
ENSMUSG00000001376.18	45	exon
ENSMUSG00000001380.8	90	exon
ENSMUSG00000001383.10	139	exon
ENSMUSG00000001415.11	115	exon
ENSMUSG00000001416.14	152	exon
ENSMUSG00000001418.14	37	exon
ENSMUSG00000001419.18	247	exon
ENSMUSG00000001424.15	63	exon
ENSMUSG00000001435.16	3	exon
ENSMUSG00000001436.16	18	exon
ENSMUSG00000001440.6	125	exon
ENSMUSG00000001441.14	274	exon
ENSMUSG00000001445.11	41	exon
ENSMUSG00000001467.6	25	exon
ENSMUSG00000001472.18	310	exon
ENSMUSG00000001482.16	33	exon
ENSMUSG00000001496.16	6	exon
ENSMUSG00000001506.11	9	exon
ENSMUSG00000001507.17	8	exon
ENSMUSG00000001517.15	1	exon
ENSMUSG00000001518.13	18	exon
ENSMUSG00000001520.13	10	exon
ENSMUSG00000001521.13	31	exon
ENSMUSG00000001524.15	28	exon
ENSMUSG00000001525.11	361	exon
ENSMUSG00000001542.8	36	exon
ENSMUSG00000001552.15	101	exon
ENSMUSG00000001555.11	6	exon
ENSMUSG00000001569.11	45	exon
ENSMUSG00000001576.16	71	exon
ENSMUSG00000001604.15	1	exon
ENSMUSG00000001627.13	24	exon
ENSMUSG00000001630.14	23	exon
ENSMUSG00000001632.17	41	exon
ENSMUSG00000001642.19	3	exon
ENSMUSG00000001663.11	8	exon
ENSMUSG00000001665.12	7	exon
ENSMUSG00000001666.9	33	exon
ENSMUSG00000001672.15	2	exon
ENSMUSG00000001674.12	36	exon
ENSMUSG00000001687.16	317	exon
ENSMUSG00000001700.11	12	exon
ENSMUSG00000001707.9	33	exon
ENSMUSG00000001729.15	160	exon
ENSMUSG00000001741.13	7	exon
ENSMUSG00000001750.17	6	exon
ENSMUSG00000001751.10	11	exon
ENSMUSG00000001755.13	23	exon
ENSMUSG00000001761.8	7	exon
ENSMUSG00000001763.15	7	exon
ENSMUSG00000001767.6	21	exon
ENSMUSG00000001768.17	24	exon
ENSMUSG00000001773.15	8	exon
ENSMUSG00000001774.9	59	exon
ENSMUSG00000001783.4	125	exon
ENSMUSG00000001785.14	29	exon
ENSMUSG00000001786.15	25	exon
ENSMUSG00000001794.14	103	exon
ENSMUSG00000001802.17	58	exon
ENSMUSG00000001829.18	42	exon
ENSMUSG00000001833.18	339	exon
ENSMUSG00000001844.11	12	exon
ENSMUSG00000001847.15	231	exon
ENSMUSG00000001855.16	36	exon
ENSMUSG00000001864.14	13	exon
ENSMUSG00000001870.17	3	exon
ENSMUSG00000001891.17	99	exon
ENSMUSG00000001909.17	61	exon
ENSMUSG00000001910.6	60	exon
ENSMUSG00000001911.17	82	exon
ENSMUSG00000001918.18	7	exon
ENSMUSG00000001924.16	213	exon
ENSMUSG00000001930.18	7	exon
ENSMUSG00000001942.9	21	exon
ENSMUSG00000001943.9	2	exon
ENSMUSG00000001946.15	20	exon
ENSMUSG00000001948.11	2	exon
ENSMUSG00000001962.9	52	exon
ENSMUSG00000001964.15	39	exon
ENSMUSG00000001983.8	3	exon
ENSMUSG00000001985.10	48	exon
ENSMUSG00000001986.17	158	exon
ENSMUSG00000001995.10	11	exon
ENSMUSG00000001998.16	14	exon
ENSMUSG00000001999.16	22	exon
ENSMUSG00000002006.13	177	exon
ENSMUSG00000002007.6	6	exon
ENSMUSG00000002010.18	126	exon
ENSMUSG00000002012.14	73	exon
ENSMUSG00000002014.13	49	exon
ENSMUSG00000002015.6	52	exon
ENSMUSG00000002017.11	19	exon
ENSMUSG00000002020.16	1	exon
ENSMUSG00000002028.14	285	exon
ENSMUSG00000002031.14	33	exon
ENSMUSG00000002032.18	11	exon
ENSMUSG00000002043.18	14	exon
ENSMUSG00000002052.7	147	exon
ENSMUSG00000002055.10	2	exon
ENSMUSG00000002058.14	21	exon
ENSMUSG00000002059.19	27	exon
ENSMUSG00000002064.11	55	exon
ENSMUSG00000002068.17	3	exon
ENSMUSG00000002083.14	17	exon
ENSMUSG00000002100.16	1	exon
ENSMUSG00000002102.16	144	exon
ENSMUSG00000002103.17	57	exon
ENSMUSG00000002104.12	7	exon
ENSMUSG00000002105.16	15	exon
ENSMUSG00000002107.20	832	exon
ENSMUSG00000002108.11	4	exon
ENSMUSG00000002109.15	15	exon
ENSMUSG00000002111.10	6	exon
ENSMUSG00000002129.12	84	exon
ENSMUSG00000002147.19	15	exon
ENSMUSG00000002190.14	6	exon
ENSMUSG00000002205.17	38	exon
ENSMUSG00000002210.12	30	exon
ENSMUSG00000002221.12	47	exon
ENSMUSG00000002222.15	140	exon
ENSMUSG00000002227.16	9	exon
ENSMUSG00000002233.14	20	exon
ENSMUSG00000002249.22	5	exon
ENSMUSG00000002250.17	16	exon
ENSMUSG00000002257.9	3	exon
ENSMUSG00000002265.18	310	exon
ENSMUSG00000002266.18	3	exon
ENSMUSG00000002274.15	50	exon
ENSMUSG00000002279.20	22	exon
ENSMUSG00000002280.12	21	exon
ENSMUSG00000002289.17	5	exon
ENSMUSG00000002307.17	20	exon
ENSMUSG00000002308.17	28	exon
ENSMUSG00000002319.17	43	exon
ENSMUSG00000002320.16	5	exon
ENSMUSG00000002324.9	6	exon
ENSMUSG00000002325.16	11	exon
ENSMUSG00000002326.7	22	exon
ENSMUSG00000002329.8	50	exon
ENSMUSG00000002332.17	78	exon
ENSMUSG00000002341.9	144	exon
ENSMUSG00000002342.18	38	exon
ENSMUSG00000002343.12	26	exon
ENSMUSG00000002345.19	54	exon
ENSMUSG00000002346.18	12	exon
ENSMUSG00000002365.11	18	exon
ENSMUSG00000002372.10	92	exon
ENSMUSG00000002379.8	82	exon
ENSMUSG00000002393.15	36	exon
ENSMUSG00000002395.15	124	exon
ENSMUSG00000002396.9	16	exon
ENSMUSG00000002409.19	9	exon
ENSMUSG00000002413.16	118	exon
ENSMUSG00000002416.14	165	exon
ENSMUSG00000002428.13	35	exon
ENSMUSG00000002455.15	66	exon
ENSMUSG00000002458.14	7	exon
ENSMUSG00000002459.18	94	exon
ENSMUSG00000002475.17	36	exon
ENSMUSG00000002477.6	86	exon
ENSMUSG00000002486.16	10	exon
ENSMUSG00000002489.17	65	exon
ENSMUSG00000002496.11	80	exon
ENSMUSG00000002504.16	41	exon
ENSMUSG00000002524.18	154	exon
ENSMUSG00000002546.18	90	exon
ENSMUSG00000002550.17	30	exon
ENSMUSG00000002565.17	1	exon
ENSMUSG00000002578.19	42	exon
ENSMUSG00000002580.8	149	exon
ENSMUSG00000002602.17	24	exon
ENSMUSG00000002603.16	2	exon
ENSMUSG00000002608.9	47	exon
ENSMUSG00000002617.15	16	exon
ENSMUSG00000002625.11	111	exon
ENSMUSG00000002633.5	2	exon
ENSMUSG00000002635.12	30	exon
ENSMUSG00000002658.10	83	exon
ENSMUSG00000002660.9	112	exon
ENSMUSG00000002661.15	40	exon
ENSMUSG00000002668.9	1	exon
ENSMUSG00000002679.15	22	exon
ENSMUSG00000002688.9	18	exon
ENSMUSG00000002718.15	34	exon
ENSMUSG00000002728.15	54	exon
ENSMUSG00000002731.7	11	exon
ENSMUSG00000002732.15	1	exon
ENSMUSG00000002733.9	32	exon
ENSMUSG00000002741.10	73	exon
ENSMUSG00000002748.8	136	exon
ENSMUSG00000002763.17	48	exon
ENSMUSG00000002767.14	47	exon
ENSMUSG00000002768.9	103	exon
ENSMUSG00000002771.13	5	exon
ENSMUSG00000002778.15	89	exon
ENSMUSG00000002781.20	20	exon
ENSMUSG00000002797.10	27	exon
ENSMUSG00000002799.7	22	exon
ENSMUSG00000002803.15	53	exon
ENSMUSG00000002804.5	9	exon
ENSMUSG00000002808.8	82	exon
ENSMUSG00000002812.5	48	exon
ENSMUSG00000002814.16	1	exon
ENSMUSG00000002820.7	26	exon
ENSMUSG00000002825.9	15	exon
ENSMUSG00000002833.12	74	exon
ENSMUSG00000002835.10	11	exon
ENSMUSG00000002844.10	74	exon
ENSMUSG00000002845.15	15	exon
ENSMUSG00000002846.10	5	exon
ENSMUSG00000002847.8	1	exon
ENSMUSG00000002870.9	1	exon
ENSMUSG00000002871.15	36	exon
ENSMUSG00000002881.15	20	exon
ENSMUSG00000002885.15	15	exon
ENSMUSG00000002897.6	13	exon
ENSMUSG00000002900.18	50	exon
ENSMUSG00000002908.19	13	exon
ENSMUSG00000002910.12	19	exon
ENSMUSG00000002948.20	135	exon
ENSMUSG00000002949.16	73	exon
ENSMUSG00000002957.12	164	exon
ENSMUSG00000002963.18	20	exon
ENSMUSG00000002968.10	69	exon
ENSMUSG00000002980.15	29	exon
ENSMUSG00000002981.11	229	exon
ENSMUSG00000002983.19	2	exon
ENSMUSG00000002984.18	104	exon
ENSMUSG00000002985.17	2953	exon
ENSMUSG00000002996.18	47	exon
ENSMUSG00000002997.16	150	exon
ENSMUSG00000003031.15	32	exon
ENSMUSG00000003032.9	13	exon
ENSMUSG00000003033.16	60	exon
ENSMUSG00000003037.17	41	exon
ENSMUSG00000003038.16	34	exon
ENSMUSG00000003039.10	87	exon
ENSMUSG00000003062.14	50	exon
ENSMUSG00000003068.18	82	exon
ENSMUSG00000003070.7	17	exon
ENSMUSG00000003072.16	327	exon
ENSMUSG00000003099.12	80	exon
ENSMUSG00000003119.15	51	exon
ENSMUSG00000003123.16	13	exon
ENSMUSG00000003131.8	112	exon
ENSMUSG00000003134.11	73	exon
ENSMUSG00000003135.16	22	exon
ENSMUSG00000003153.11	95	exon
ENSMUSG00000003154.17	44	exon
ENSMUSG00000003161.16	75	exon
ENSMUSG00000003166.21	73	exon
ENSMUSG00000003184.16	42	exon
ENSMUSG00000003190.13	4	exon
ENSMUSG00000003198.11	8	exon
ENSMUSG00000003199.17	59	exon
ENSMUSG00000003200.11	27	exon
ENSMUSG00000003208.10	17	exon
ENSMUSG00000003226.8	76	exon
ENSMUSG00000003227.5	2	exon
ENSMUSG00000003228.10	8	exon
ENSMUSG00000003233.13	35	exon
ENSMUSG00000003234.17	74	exon
ENSMUSG00000003235.14	48	exon
ENSMUSG00000003269.20	82	exon
ENSMUSG00000003271.18	4	exon
ENSMUSG00000003273.15	356	exon
ENSMUSG00000003279.18	203	exon
ENSMUSG00000003282.10	1	exon
ENSMUSG00000003299.11	49	exon
ENSMUSG00000003308.16	134	exon
ENSMUSG00000003316.15	111	exon
ENSMUSG00000003344.16	81	exon
ENSMUSG00000003345.17	171	exon
ENSMUSG00000003346.15	207	exon
ENSMUSG00000003348.11	5	exon
ENSMUSG00000003352.15	163	exon
ENSMUSG00000003354.7	4	exon
ENSMUSG00000003355.8	1	exon
ENSMUSG00000003360.16	20	exon
ENSMUSG00000003363.16	151	exon
ENSMUSG00000003378.10	187	exon
ENSMUSG00000003380.12	149	exon
ENSMUSG00000003382.19	20	exon
ENSMUSG00000003402.15	87	exon
ENSMUSG00000003410.9	625	exon
ENSMUSG00000003411.11	61	exon
ENSMUSG00000003418.12	2	exon
ENSMUSG00000003420.9	18	exon
ENSMUSG00000003421.14	56	exon
ENSMUSG00000003423.16	19	exon
ENSMUSG00000003429.12	364	exon
ENSMUSG00000003435.10	134	exon
ENSMUSG00000003436.12	2	exon
ENSMUSG00000003437.15	77	exon
ENSMUSG00000003438.18	36	exon
ENSMUSG00000003444.9	10	exon
ENSMUSG00000003452.16	84	exon
ENSMUSG00000003458.13	31	exon
ENSMUSG00000003464.14	46	exon
ENSMUSG00000003469.10	485	exon
ENSMUSG00000003477.6	2	exon
ENSMUSG00000003484.5	5	exon
ENSMUSG00000003500.14	29	exon
ENSMUSG00000003518.14	171	exon
ENSMUSG00000003526.13	19	exon
ENSMUSG00000003527.10	13	exon
ENSMUSG00000003528.16	35	exon
ENSMUSG00000003531.16	72	exon
ENSMUSG00000003534.18	74	exon
ENSMUSG00000003541.7	15	exon
ENSMUSG00000003545.4	19	exon
ENSMUSG00000003546.11	24	exon
ENSMUSG00000003549.10	25	exon
ENSMUSG00000003559.9	28	exon
ENSMUSG00000003573.16	17	exon
ENSMUSG00000003575.14	227	exon
ENSMUSG00000003581.15	24	exon
ENSMUSG00000003585.14	32	exon
ENSMUSG00000003604.15	17	exon
ENSMUSG00000003617.17	20	exon
ENSMUSG00000003623.5	28	exon
ENSMUSG00000003644.18	10	exon
ENSMUSG00000003657.10	4	exon
ENSMUSG00000003660.11	99	exon
ENSMUSG00000003662.11	44	exon
ENSMUSG00000003665.8	5	exon
ENSMUSG00000003680.17	6	exon
ENSMUSG00000003721.15	54	exon
ENSMUSG00000003731.14	52	exon
ENSMUSG00000003746.17	70	exon
ENSMUSG00000003752.10	10	exon
ENSMUSG00000003762.14	22	exon
ENSMUSG00000003778.15	100	exon
ENSMUSG00000003808.19	18	exon
ENSMUSG00000003809.15	33	exon
ENSMUSG00000003810.15	44	exon
ENSMUSG00000003812.14	8	exon
ENSMUSG00000003813.16	64	exon
ENSMUSG00000003814.9	480	exon
ENSMUSG00000003824.13	2	exon
ENSMUSG00000003847.17	50	exon
ENSMUSG00000003848.15	30	exon
ENSMUSG00000003849.9	6	exon
ENSMUSG00000003863.19	73	exon
ENSMUSG00000003865.17	13	exon
ENSMUSG00000003868.15	44	exon
ENSMUSG00000003872.10	109	exon
ENSMUSG00000003873.12	74	exon
ENSMUSG00000003882.6	1	exon
ENSMUSG00000003923.15	52	exon
ENSMUSG00000003929.12	15	exon
ENSMUSG00000003934.6	211	exon
ENSMUSG00000003948.18	228	exon
ENSMUSG00000003949.17	268	exon
ENSMUSG00000003955.9	68	exon
ENSMUSG00000003970.10	540	exon
ENSMUSG00000003974.7	66	exon
ENSMUSG00000003992.16	115	exon
ENSMUSG00000004018.10	5	exon
ENSMUSG00000004031.14	61	exon
ENSMUSG00000004032.11	215	exon
ENSMUSG00000004035.13	18	exon
ENSMUSG00000004040.17	40	exon
ENSMUSG00000004044.10	43	exon
ENSMUSG00000004054.10	47	exon
ENSMUSG00000004056.17	87	exon
ENSMUSG00000004069.18	43	exon
ENSMUSG00000004070.16	133	exon
ENSMUSG00000004071.14	226	exon
ENSMUSG00000004085.15	10	exon
ENSMUSG00000004096.10	116	exon
ENSMUSG00000004099.17	42	exon
ENSMUSG00000004100.13	21	exon
ENSMUSG00000004105.9	3	exon
ENSMUSG00000004110.19	387	exon
ENSMUSG00000004113.20	42	exon
ENSMUSG00000004127.13	7	exon
ENSMUSG00000004151.18	93	exon
ENSMUSG00000004187.12	156	exon
ENSMUSG00000004207.16	354	exon
ENSMUSG00000004221.17	19	exon
ENSMUSG00000004233.15	10	exon
ENSMUSG00000004263.16	88	exon
ENSMUSG00000004264.18	102	exon
ENSMUSG00000004266.16	11	exon
ENSMUSG00000004267.17	940	exon
ENSMUSG00000004268.12	54	exon
ENSMUSG00000004270.14	21	exon
ENSMUSG00000004285.13	184	exon
ENSMUSG00000004317.15	16	exon
ENSMUSG00000004319.16	219	exon
ENSMUSG00000004328.16	2	exon
ENSMUSG00000004341.9	14	exon
ENSMUSG00000004347.18	87	exon
ENSMUSG00000004356.9	18	exon
ENSMUSG00000004360.10	54	exon
ENSMUSG00000004364.15	91	exon
ENSMUSG00000004366.5	158	exon
ENSMUSG00000004383.19	66	exon
ENSMUSG00000004393.11	14	exon
ENSMUSG00000004394.13	74	exon
ENSMUSG00000004415.16	4	exon
ENSMUSG00000004446.13	1	exon
ENSMUSG00000004451.15	24	exon
ENSMUSG00000004455.17	41	exon
ENSMUSG00000004460.18	55	exon
ENSMUSG00000004462.8	8	exon
ENSMUSG00000004473.11	1	exon
ENSMUSG00000004500.10	8	exon
ENSMUSG00000004508.7	12	exon
ENSMUSG00000004530.13	69	exon
ENSMUSG00000004535.13	159	exon
ENSMUSG00000004558.16	745	exon
ENSMUSG00000004561.15	27	exon
ENSMUSG00000004562.17	17	exon
ENSMUSG00000004565.16	43	exon
ENSMUSG00000004567.17	54	exon
ENSMUSG00000004568.14	31	exon
ENSMUSG00000004591.17	41	exon
ENSMUSG00000004609.12	2	exon
ENSMUSG00000004610.5	70	exon
ENSMUSG00000004626.15	51	exon
ENSMUSG00000004630.19	1	exon
ENSMUSG00000004631.16	41	exon
ENSMUSG00000004633.18	53	exon
ENSMUSG00000004637.16	16	exon
ENSMUSG00000004642.14	3	exon
ENSMUSG00000004661.16	21	exon
ENSMUSG00000004665.11	13	exon
ENSMUSG00000004667.19	108	exon
ENSMUSG00000004677.19	23	exon
ENSMUSG00000004698.12	6	exon
ENSMUSG00000004707.15	1	exon
ENSMUSG00000004730.16	2	exon
ENSMUSG00000004748.6	29	exon
ENSMUSG00000004768.15	21	exon
ENSMUSG00000004771.13	78	exon
ENSMUSG00000004788.12	20	exon
ENSMUSG00000004789.11	148	exon
ENSMUSG00000004791.8	6	exon
ENSMUSG00000004798.15	70	exon
ENSMUSG00000004815.13	18	exon
ENSMUSG00000004837.3	11	exon
ENSMUSG00000004843.8	57	exon
ENSMUSG00000004846.11	32	exon
ENSMUSG00000004849.15	492	exon
ENSMUSG00000004865.17	85	exon
ENSMUSG00000004880.12	11	exon
ENSMUSG00000004885.6	1	exon
ENSMUSG00000004891.17	19	exon
ENSMUSG00000004892.14	223	exon
ENSMUSG00000004894.11	21	exon
ENSMUSG00000004895.10	30	exon
ENSMUSG00000004896.17	37	exon
ENSMUSG00000004897.18	193	exon
ENSMUSG00000004902.8	2	exon
ENSMUSG00000004929.13	37	exon
ENSMUSG00000004931.12	10	exon
ENSMUSG00000004933.18	258	exon
ENSMUSG00000004934.15	59	exon
ENSMUSG00000004936.9	232	exon
ENSMUSG00000004937.7	106	exon
ENSMUSG00000004939.8	1	exon
ENSMUSG00000004945.16	89	exon
ENSMUSG00000004947.16	6	exon
ENSMUSG00000004951.11	15	exon
ENSMUSG00000004952.14	1	exon
ENSMUSG00000004961.8	221	exon
ENSMUSG00000004980.17	672	exon
ENSMUSG00000004994.13	14	exon
ENSMUSG00000004996.10	6	exon
ENSMUSG00000005034.16	367	exon
ENSMUSG00000005043.14	8	exon
ENSMUSG00000005045.17	104	exon
ENSMUSG00000005054.8	36	exon
ENSMUSG00000005057.14	3	exon
ENSMUSG00000005069.13	54	exon
ENSMUSG00000005078.17	77	exon
ENSMUSG00000005087.18	1	exon
ENSMUSG00000005089.16	2212	exon
ENSMUSG00000005102.14	21	exon
ENSMUSG00000005103.13	61	exon
ENSMUSG00000005107.14	1	exon
ENSMUSG00000005125.14	194	exon
ENSMUSG00000005142.11	40	exon
ENSMUSG00000005148.9	81	exon
ENSMUSG00000005150.17	26	exon
ENSMUSG00000005161.16	271	exon
ENSMUSG00000005198.16	22	exon
ENSMUSG00000005204.13	72	exon
ENSMUSG00000005225.16	4	exon
ENSMUSG00000005237.15	2	exon
ENSMUSG00000005262.14	45	exon
ENSMUSG00000005267.14	16	exon
ENSMUSG00000005268.21	2	exon
ENSMUSG00000005299.7	101	exon
ENSMUSG00000005312.16	197	exon
ENSMUSG00000005338.15	272	exon
ENSMUSG00000005354.17	132	exon
ENSMUSG00000005357.10	2	exon
ENSMUSG00000005360.15	492	exon
ENSMUSG00000005362.15	44	exon
ENSMUSG00000005370.5	8	exon
ENSMUSG00000005371.16	107	exon
ENSMUSG00000005373.14	2	exon
ENSMUSG00000005374.14	16	exon
ENSMUSG00000005378.18	40	exon
ENSMUSG00000005397.9	11	exon
ENSMUSG00000005410.7	8	exon
ENSMUSG00000005413.9	2	exon
ENSMUSG00000005417.18	367	exon
ENSMUSG00000005442.14	170	exon
ENSMUSG00000005447.13	7	exon
ENSMUSG00000005469.11	138	exon
ENSMUSG00000005481.19	7	exon
ENSMUSG00000005483.11	36	exon
ENSMUSG00000005501.15	29	exon
ENSMUSG00000005505.13	21	exon
ENSMUSG00000005506.17	454	exon
ENSMUSG00000005510.10	91	exon
ENSMUSG00000005514.15	81	exon
ENSMUSG00000005533.11	136	exon
ENSMUSG00000005534.11	46	exon
ENSMUSG00000005547.15	3	exon
ENSMUSG00000005566.15	96	exon
ENSMUSG00000005575.17	137	exon
ENSMUSG00000005580.12	86	exon
ENSMUSG00000005583.17	200	exon
ENSMUSG00000005609.17	68	exon
ENSMUSG00000005610.18	245	exon
ENSMUSG00000005611.16	8	exon
ENSMUSG00000005615.16	20	exon
ENSMUSG00000005621.12	7	exon
ENSMUSG00000005625.16	194	exon
ENSMUSG00000005656.10	37	exon
ENSMUSG00000005667.9	6	exon
ENSMUSG00000005672.13	23	exon
ENSMUSG00000005674.10	108	exon
ENSMUSG00000005677.15	3	exon
ENSMUSG00000005681.13	1	exon
ENSMUSG00000005682.10	22	exon
ENSMUSG00000005683.9	163	exon
ENSMUSG00000005686.18	24	exon
ENSMUSG00000005687.15	90	exon
ENSMUSG00000005696.12	2	exon
ENSMUSG00000005698.16	113	exon
ENSMUSG00000005699.17	37	exon
ENSMUSG00000005705.11	1	exon
ENSMUSG00000005716.17	13	exon
ENSMUSG00000005718.9	19	exon
ENSMUSG00000005732.15	137	exon
ENSMUSG00000005774.13	8	exon
ENSMUSG00000005779.13	139	exon
