GeneID	nReads	ftype
ENSMUSG00000001175.17	8609	exon
ENSMUSG00000001211.16	293	exon
ENSMUSG00000001225.13	2	exon
ENSMUSG00000001227.13	258	exon
ENSMUSG00000001228.15	3	exon
ENSMUSG00000001229.10	91	exon
ENSMUSG00000001240.14	50	exon
ENSMUSG00000001247.17	33	exon
ENSMUSG00000001248.16	127	exon
ENSMUSG00000001249.15	1	exon
ENSMUSG00000001260.11	54	exon
ENSMUSG00000001270.10	5172	exon
ENSMUSG00000001280.14	51	exon
ENSMUSG00000001285.13	52	exon
ENSMUSG00000001288.16	27	exon
ENSMUSG00000001289.13	451	exon
ENSMUSG00000001300.17	180	exon
ENSMUSG00000001305.6	38	exon
ENSMUSG00000001313.13	528	exon
ENSMUSG00000001323.18	105	exon
ENSMUSG00000001333.10	1	exon
ENSMUSG00000001334.11	193	exon
ENSMUSG00000001366.15	105	exon
ENSMUSG00000001376.18	134	exon
ENSMUSG00000001380.8	136	exon
ENSMUSG00000001383.10	344	exon
ENSMUSG00000001403.14	2	exon
ENSMUSG00000001415.11	228	exon
ENSMUSG00000001416.14	340	exon
ENSMUSG00000001418.14	89	exon
ENSMUSG00000001419.18	479	exon
ENSMUSG00000001420.14	1	exon
ENSMUSG00000001424.15	114	exon
ENSMUSG00000001435.16	4	exon
ENSMUSG00000001436.16	29	exon
ENSMUSG00000001440.6	234	exon
ENSMUSG00000001441.14	443	exon
ENSMUSG00000001445.11	87	exon
ENSMUSG00000001467.6	67	exon
ENSMUSG00000001472.18	577	exon
ENSMUSG00000001473.8	4	exon
ENSMUSG00000001482.16	38	exon
ENSMUSG00000001496.16	13	exon
ENSMUSG00000001506.11	12	exon
ENSMUSG00000001507.17	11	exon
ENSMUSG00000001517.15	1	exon
ENSMUSG00000001518.13	42	exon
ENSMUSG00000001520.13	6	exon
ENSMUSG00000001521.13	43	exon
ENSMUSG00000001524.15	28	exon
ENSMUSG00000001525.11	708	exon
ENSMUSG00000001542.8	79	exon
ENSMUSG00000001552.15	159	exon
ENSMUSG00000001555.11	16	exon
ENSMUSG00000001569.11	72	exon
ENSMUSG00000001576.16	169	exon
ENSMUSG00000001583.14	1	exon
ENSMUSG00000001604.15	3	exon
ENSMUSG00000001627.13	66	exon
ENSMUSG00000001630.14	57	exon
ENSMUSG00000001632.17	71	exon
ENSMUSG00000001642.19	7	exon
ENSMUSG00000001663.11	9	exon
ENSMUSG00000001665.12	12	exon
ENSMUSG00000001666.9	60	exon
ENSMUSG00000001672.15	4	exon
ENSMUSG00000001674.12	46	exon
ENSMUSG00000001687.16	723	exon
ENSMUSG00000001700.11	33	exon
ENSMUSG00000001707.9	86	exon
ENSMUSG00000001729.15	281	exon
ENSMUSG00000001741.13	6	exon
ENSMUSG00000001750.17	19	exon
ENSMUSG00000001751.10	15	exon
ENSMUSG00000001755.13	33	exon
ENSMUSG00000001761.8	15	exon
ENSMUSG00000001763.15	18	exon
ENSMUSG00000001767.6	48	exon
ENSMUSG00000001768.17	52	exon
ENSMUSG00000001773.15	21	exon
ENSMUSG00000001774.9	110	exon
ENSMUSG00000001783.4	245	exon
ENSMUSG00000001785.14	59	exon
ENSMUSG00000001786.15	67	exon
ENSMUSG00000001794.14	158	exon
ENSMUSG00000001802.17	83	exon
ENSMUSG00000001827.13	1	exon
ENSMUSG00000001829.18	90	exon
ENSMUSG00000001833.18	712	exon
ENSMUSG00000001844.11	35	exon
ENSMUSG00000001847.15	530	exon
ENSMUSG00000001855.16	60	exon
ENSMUSG00000001864.14	19	exon
ENSMUSG00000001870.17	2	exon
ENSMUSG00000001891.17	185	exon
ENSMUSG00000001901.16	1	exon
ENSMUSG00000001909.17	99	exon
ENSMUSG00000001910.6	200	exon
ENSMUSG00000001911.17	157	exon
ENSMUSG00000001918.18	12	exon
ENSMUSG00000001924.16	341	exon
ENSMUSG00000001930.18	21	exon
ENSMUSG00000001942.9	55	exon
ENSMUSG00000001943.9	5	exon
ENSMUSG00000001946.15	77	exon
ENSMUSG00000001948.11	13	exon
ENSMUSG00000001962.9	53	exon
ENSMUSG00000001964.15	64	exon
ENSMUSG00000001983.8	6	exon
ENSMUSG00000001985.10	123	exon
ENSMUSG00000001986.17	359	exon
ENSMUSG00000001988.10	4	exon
ENSMUSG00000001995.10	20	exon
ENSMUSG00000001998.16	10	exon
ENSMUSG00000001999.16	53	exon
ENSMUSG00000002006.13	263	exon
ENSMUSG00000002007.6	6	exon
ENSMUSG00000002010.18	197	exon
ENSMUSG00000002012.14	150	exon
ENSMUSG00000002014.13	115	exon
ENSMUSG00000002015.6	103	exon
ENSMUSG00000002017.11	28	exon
ENSMUSG00000002028.14	554	exon
ENSMUSG00000002031.14	65	exon
ENSMUSG00000002032.18	21	exon
ENSMUSG00000002043.18	33	exon
ENSMUSG00000002052.7	250	exon
ENSMUSG00000002055.10	4	exon
ENSMUSG00000002058.14	30	exon
ENSMUSG00000002059.19	91	exon
ENSMUSG00000002064.11	96	exon
ENSMUSG00000002068.17	5	exon
ENSMUSG00000002083.14	34	exon
ENSMUSG00000002102.16	324	exon
ENSMUSG00000002103.17	118	exon
ENSMUSG00000002104.12	4	exon
ENSMUSG00000002105.16	20	exon
ENSMUSG00000002107.20	1778	exon
ENSMUSG00000002108.11	9	exon
ENSMUSG00000002109.15	23	exon
ENSMUSG00000002111.10	11	exon
ENSMUSG00000002129.12	131	exon
ENSMUSG00000002147.19	25	exon
ENSMUSG00000002190.14	24	exon
ENSMUSG00000002204.10	1	exon
ENSMUSG00000002205.17	62	exon
ENSMUSG00000002210.12	74	exon
ENSMUSG00000002221.12	85	exon
ENSMUSG00000002222.15	220	exon
ENSMUSG00000002227.16	20	exon
ENSMUSG00000002233.14	28	exon
ENSMUSG00000002250.17	49	exon
ENSMUSG00000002257.9	2	exon
ENSMUSG00000002265.18	595	exon
ENSMUSG00000002266.18	1	exon
ENSMUSG00000002274.15	124	exon
ENSMUSG00000002279.20	34	exon
ENSMUSG00000002280.12	64	exon
ENSMUSG00000002289.17	16	exon
ENSMUSG00000002297.17	1	exon
ENSMUSG00000002307.17	44	exon
ENSMUSG00000002308.17	29	exon
ENSMUSG00000002319.17	82	exon
ENSMUSG00000002320.16	4	exon
ENSMUSG00000002324.9	8	exon
ENSMUSG00000002325.16	18	exon
ENSMUSG00000002326.7	58	exon
ENSMUSG00000002329.8	105	exon
ENSMUSG00000002332.17	97	exon
ENSMUSG00000002341.9	359	exon
ENSMUSG00000002342.18	76	exon
ENSMUSG00000002343.12	45	exon
ENSMUSG00000002345.19	80	exon
ENSMUSG00000002346.18	36	exon
ENSMUSG00000002365.11	41	exon
ENSMUSG00000002372.10	161	exon
ENSMUSG00000002379.8	242	exon
ENSMUSG00000002393.15	64	exon
ENSMUSG00000002395.15	253	exon
ENSMUSG00000002396.9	50	exon
ENSMUSG00000002409.19	30	exon
ENSMUSG00000002413.16	253	exon
ENSMUSG00000002416.14	287	exon
ENSMUSG00000002428.13	68	exon
ENSMUSG00000002455.15	130	exon
ENSMUSG00000002458.14	33	exon
ENSMUSG00000002459.18	161	exon
ENSMUSG00000002475.17	54	exon
ENSMUSG00000002477.6	128	exon
ENSMUSG00000002486.16	15	exon
ENSMUSG00000002489.17	148	exon
ENSMUSG00000002496.11	165	exon
ENSMUSG00000002500.16	1	exon
ENSMUSG00000002504.16	75	exon
ENSMUSG00000002524.18	320	exon
ENSMUSG00000002546.18	147	exon
ENSMUSG00000002550.17	45	exon
ENSMUSG00000002565.17	1	exon
ENSMUSG00000002578.19	56	exon
ENSMUSG00000002580.8	257	exon
ENSMUSG00000002602.17	55	exon
ENSMUSG00000002603.16	1	exon
ENSMUSG00000002608.9	71	exon
ENSMUSG00000002617.15	28	exon
ENSMUSG00000002625.11	208	exon
ENSMUSG00000002633.5	8	exon
ENSMUSG00000002635.12	40	exon
ENSMUSG00000002658.10	185	exon
ENSMUSG00000002660.9	179	exon
ENSMUSG00000002661.15	57	exon
ENSMUSG00000002668.9	1	exon
ENSMUSG00000002679.15	30	exon
ENSMUSG00000002688.9	26	exon
ENSMUSG00000002699.14	17	exon
ENSMUSG00000002718.15	70	exon
ENSMUSG00000002728.15	89	exon
ENSMUSG00000002731.7	18	exon
ENSMUSG00000002732.15	8	exon
ENSMUSG00000002733.9	63	exon
ENSMUSG00000002741.10	148	exon
ENSMUSG00000002748.8	228	exon
ENSMUSG00000002763.17	94	exon
ENSMUSG00000002767.14	72	exon
ENSMUSG00000002768.9	197	exon
ENSMUSG00000002771.13	9	exon
ENSMUSG00000002778.15	157	exon
ENSMUSG00000002781.20	27	exon
ENSMUSG00000002797.10	54	exon
ENSMUSG00000002799.7	49	exon
ENSMUSG00000002803.15	102	exon
ENSMUSG00000002804.5	18	exon
ENSMUSG00000002808.8	175	exon
ENSMUSG00000002812.5	77	exon
ENSMUSG00000002814.16	2	exon
ENSMUSG00000002820.7	72	exon
ENSMUSG00000002825.9	49	exon
ENSMUSG00000002831.16	16	exon
ENSMUSG00000002833.12	167	exon
ENSMUSG00000002835.10	27	exon
ENSMUSG00000002844.10	186	exon
ENSMUSG00000002845.15	10	exon
ENSMUSG00000002846.10	22	exon
ENSMUSG00000002847.8	6	exon
ENSMUSG00000002870.9	4	exon
ENSMUSG00000002871.15	40	exon
ENSMUSG00000002881.15	43	exon
ENSMUSG00000002885.15	36	exon
ENSMUSG00000002897.6	19	exon
ENSMUSG00000002900.18	97	exon
ENSMUSG00000002908.19	20	exon
ENSMUSG00000002910.12	37	exon
ENSMUSG00000002930.7	1	exon
ENSMUSG00000002948.20	218	exon
ENSMUSG00000002949.16	124	exon
ENSMUSG00000002957.12	231	exon
ENSMUSG00000002963.18	43	exon
ENSMUSG00000002968.10	121	exon
ENSMUSG00000002980.15	37	exon
ENSMUSG00000002981.11	397	exon
ENSMUSG00000002983.19	10	exon
ENSMUSG00000002984.18	178	exon
ENSMUSG00000002985.17	4948	exon
ENSMUSG00000002996.18	82	exon
ENSMUSG00000002997.16	268	exon
ENSMUSG00000003031.15	76	exon
ENSMUSG00000003032.9	58	exon
ENSMUSG00000003033.16	92	exon
ENSMUSG00000003037.17	91	exon
ENSMUSG00000003038.16	89	exon
ENSMUSG00000003039.10	161	exon
ENSMUSG00000003062.14	112	exon
ENSMUSG00000003068.18	176	exon
ENSMUSG00000003070.7	24	exon
ENSMUSG00000003072.16	630	exon
ENSMUSG00000003099.12	124	exon
ENSMUSG00000003119.15	57	exon
ENSMUSG00000003123.16	20	exon
ENSMUSG00000003131.8	227	exon
ENSMUSG00000003134.11	212	exon
ENSMUSG00000003135.16	57	exon
ENSMUSG00000003153.11	134	exon
ENSMUSG00000003154.17	99	exon
ENSMUSG00000003161.16	147	exon
ENSMUSG00000003166.21	146	exon
ENSMUSG00000003184.16	48	exon
ENSMUSG00000003190.13	2	exon
ENSMUSG00000003198.11	27	exon
ENSMUSG00000003199.17	104	exon
ENSMUSG00000003200.11	40	exon
ENSMUSG00000003206.8	1	exon
ENSMUSG00000003208.10	20	exon
ENSMUSG00000003226.8	159	exon
ENSMUSG00000003228.10	32	exon
ENSMUSG00000003233.13	42	exon
ENSMUSG00000003234.17	122	exon
ENSMUSG00000003235.14	84	exon
ENSMUSG00000003269.20	175	exon
ENSMUSG00000003271.18	3	exon
ENSMUSG00000003273.15	574	exon
ENSMUSG00000003279.18	378	exon
ENSMUSG00000003282.10	4	exon
ENSMUSG00000003283.16	6	exon
ENSMUSG00000003299.11	83	exon
ENSMUSG00000003308.16	209	exon
ENSMUSG00000003316.15	252	exon
ENSMUSG00000003341.10	1	exon
ENSMUSG00000003344.16	186	exon
ENSMUSG00000003345.17	271	exon
ENSMUSG00000003346.15	394	exon
ENSMUSG00000003348.11	18	exon
ENSMUSG00000003352.15	243	exon
ENSMUSG00000003354.7	3	exon
ENSMUSG00000003355.8	2	exon
ENSMUSG00000003360.16	22	exon
ENSMUSG00000003363.16	363	exon
ENSMUSG00000003378.10	338	exon
ENSMUSG00000003380.12	413	exon
ENSMUSG00000003382.19	74	exon
ENSMUSG00000003402.15	130	exon
ENSMUSG00000003410.9	1184	exon
ENSMUSG00000003411.11	115	exon
ENSMUSG00000003418.12	5	exon
ENSMUSG00000003420.9	39	exon
ENSMUSG00000003421.14	68	exon
ENSMUSG00000003423.16	44	exon
ENSMUSG00000003429.12	778	exon
ENSMUSG00000003435.10	219	exon
ENSMUSG00000003436.12	7	exon
ENSMUSG00000003437.15	157	exon
ENSMUSG00000003438.18	71	exon
ENSMUSG00000003444.9	21	exon
ENSMUSG00000003452.16	173	exon
ENSMUSG00000003458.13	67	exon
ENSMUSG00000003464.14	90	exon
ENSMUSG00000003469.10	1015	exon
ENSMUSG00000003476.17	3	exon
ENSMUSG00000003477.6	9	exon
ENSMUSG00000003484.5	3	exon
ENSMUSG00000003500.14	58	exon
ENSMUSG00000003518.14	337	exon
ENSMUSG00000003526.13	44	exon
ENSMUSG00000003527.10	32	exon
ENSMUSG00000003528.16	46	exon
ENSMUSG00000003531.16	130	exon
ENSMUSG00000003534.18	147	exon
ENSMUSG00000003541.7	28	exon
ENSMUSG00000003545.4	53	exon
ENSMUSG00000003546.11	29	exon
ENSMUSG00000003549.10	55	exon
ENSMUSG00000003559.9	32	exon
ENSMUSG00000003573.16	23	exon
ENSMUSG00000003575.14	436	exon
ENSMUSG00000003581.15	56	exon
ENSMUSG00000003585.14	46	exon
ENSMUSG00000003604.15	42	exon
ENSMUSG00000003617.17	28	exon
ENSMUSG00000003623.5	66	exon
ENSMUSG00000003644.18	20	exon
ENSMUSG00000003657.10	4	exon
ENSMUSG00000003660.11	233	exon
ENSMUSG00000003662.11	113	exon
ENSMUSG00000003665.8	15	exon
ENSMUSG00000003680.17	9	exon
ENSMUSG00000003721.15	122	exon
ENSMUSG00000003731.14	87	exon
ENSMUSG00000003746.17	171	exon
ENSMUSG00000003752.10	11	exon
ENSMUSG00000003762.14	24	exon
ENSMUSG00000003778.15	139	exon
ENSMUSG00000003779.17	5	exon
ENSMUSG00000003808.19	36	exon
ENSMUSG00000003809.15	65	exon
ENSMUSG00000003810.15	76	exon
ENSMUSG00000003812.14	11	exon
ENSMUSG00000003813.16	102	exon
ENSMUSG00000003814.9	767	exon
ENSMUSG00000003824.13	4	exon
ENSMUSG00000003847.17	122	exon
ENSMUSG00000003848.15	71	exon
ENSMUSG00000003849.9	15	exon
ENSMUSG00000003863.19	117	exon
ENSMUSG00000003865.17	9	exon
ENSMUSG00000003868.15	51	exon
ENSMUSG00000003872.10	237	exon
ENSMUSG00000003873.12	113	exon
ENSMUSG00000003923.15	96	exon
ENSMUSG00000003929.12	38	exon
ENSMUSG00000003934.6	430	exon
ENSMUSG00000003948.18	490	exon
ENSMUSG00000003949.17	434	exon
ENSMUSG00000003955.9	228	exon
ENSMUSG00000003970.10	1216	exon
ENSMUSG00000003974.7	137	exon
ENSMUSG00000003992.16	249	exon
ENSMUSG00000004018.10	24	exon
ENSMUSG00000004031.14	71	exon
ENSMUSG00000004032.11	405	exon
ENSMUSG00000004035.13	37	exon
ENSMUSG00000004040.17	75	exon
ENSMUSG00000004043.15	12	exon
ENSMUSG00000004044.10	95	exon
ENSMUSG00000004054.10	54	exon
ENSMUSG00000004056.17	157	exon
ENSMUSG00000004069.18	103	exon
ENSMUSG00000004070.16	210	exon
ENSMUSG00000004071.14	434	exon
ENSMUSG00000004085.15	25	exon
ENSMUSG00000004096.10	228	exon
ENSMUSG00000004098.8	2	exon
ENSMUSG00000004099.17	68	exon
ENSMUSG00000004100.13	47	exon
ENSMUSG00000004105.9	7	exon
ENSMUSG00000004110.19	645	exon
ENSMUSG00000004113.20	102	exon
ENSMUSG00000004127.13	6	exon
ENSMUSG00000004151.18	184	exon
ENSMUSG00000004187.12	255	exon
ENSMUSG00000004207.16	785	exon
ENSMUSG00000004221.17	55	exon
ENSMUSG00000004233.15	3	exon
ENSMUSG00000004263.16	166	exon
ENSMUSG00000004264.18	150	exon
ENSMUSG00000004266.16	5	exon
ENSMUSG00000004267.17	1659	exon
ENSMUSG00000004268.12	98	exon
ENSMUSG00000004270.14	32	exon
ENSMUSG00000004285.13	367	exon
ENSMUSG00000004317.15	19	exon
ENSMUSG00000004319.16	381	exon
ENSMUSG00000004341.9	23	exon
ENSMUSG00000004347.18	140	exon
ENSMUSG00000004356.9	35	exon
ENSMUSG00000004360.10	165	exon
ENSMUSG00000004364.15	226	exon
ENSMUSG00000004366.5	381	exon
ENSMUSG00000004383.19	113	exon
ENSMUSG00000004393.11	34	exon
ENSMUSG00000004394.13	162	exon
ENSMUSG00000004415.16	11	exon
ENSMUSG00000004446.13	2	exon
ENSMUSG00000004451.15	47	exon
ENSMUSG00000004455.17	70	exon
ENSMUSG00000004460.18	109	exon
ENSMUSG00000004462.8	32	exon
ENSMUSG00000004473.11	9	exon
ENSMUSG00000004500.10	8	exon
ENSMUSG00000004508.7	27	exon
ENSMUSG00000004530.13	108	exon
ENSMUSG00000004535.13	332	exon
ENSMUSG00000004558.16	1330	exon
ENSMUSG00000004561.15	58	exon
ENSMUSG00000004562.17	27	exon
ENSMUSG00000004565.16	66	exon
ENSMUSG00000004567.17	62	exon
ENSMUSG00000004568.14	43	exon
ENSMUSG00000004591.17	98	exon
ENSMUSG00000004609.12	16	exon
ENSMUSG00000004610.5	134	exon
ENSMUSG00000004612.10	1	exon
ENSMUSG00000004626.15	82	exon
ENSMUSG00000004630.19	1	exon
ENSMUSG00000004631.16	93	exon
ENSMUSG00000004633.18	100	exon
ENSMUSG00000004637.16	35	exon
ENSMUSG00000004642.14	6	exon
ENSMUSG00000004661.16	40	exon
ENSMUSG00000004665.11	35	exon
ENSMUSG00000004667.19	121	exon
ENSMUSG00000004677.19	68	exon
ENSMUSG00000004698.12	23	exon
ENSMUSG00000004707.15	1	exon
ENSMUSG00000004709.15	1	exon
ENSMUSG00000004730.16	7	exon
ENSMUSG00000004748.6	47	exon
ENSMUSG00000004768.15	52	exon
ENSMUSG00000004771.13	224	exon
ENSMUSG00000004788.12	40	exon
ENSMUSG00000004789.11	215	exon
ENSMUSG00000004791.8	2	exon
ENSMUSG00000004798.15	152	exon
ENSMUSG00000004814.11	1	exon
ENSMUSG00000004815.13	45	exon
ENSMUSG00000004837.3	13	exon
ENSMUSG00000004843.8	118	exon
ENSMUSG00000004846.11	46	exon
ENSMUSG00000004849.15	874	exon
ENSMUSG00000004865.17	146	exon
ENSMUSG00000004880.12	20	exon
ENSMUSG00000004885.6	10	exon
ENSMUSG00000004891.17	35	exon
ENSMUSG00000004892.14	359	exon
ENSMUSG00000004894.11	54	exon
ENSMUSG00000004895.10	73	exon
ENSMUSG00000004896.17	89	exon
ENSMUSG00000004897.18	355	exon
ENSMUSG00000004902.8	8	exon
ENSMUSG00000004929.13	60	exon
ENSMUSG00000004931.12	37	exon
ENSMUSG00000004933.18	366	exon
ENSMUSG00000004934.15	116	exon
ENSMUSG00000004936.9	469	exon
ENSMUSG00000004937.7	166	exon
ENSMUSG00000004939.8	1	exon
ENSMUSG00000004945.16	113	exon
ENSMUSG00000004947.16	19	exon
ENSMUSG00000004951.11	47	exon
ENSMUSG00000004952.14	2	exon
ENSMUSG00000004961.8	425	exon
ENSMUSG00000004980.17	1307	exon
ENSMUSG00000004994.13	28	exon
ENSMUSG00000004996.10	11	exon
ENSMUSG00000005034.16	743	exon
ENSMUSG00000005043.14	20	exon
ENSMUSG00000005045.17	158	exon
ENSMUSG00000005054.8	78	exon
ENSMUSG00000005057.14	11	exon
ENSMUSG00000005069.13	152	exon
ENSMUSG00000005078.17	161	exon
ENSMUSG00000005087.18	2	exon
ENSMUSG00000005089.16	4229	exon
ENSMUSG00000005102.14	38	exon
ENSMUSG00000005103.13	129	exon
ENSMUSG00000005107.14	1	exon
ENSMUSG00000005124.11	1	exon
ENSMUSG00000005125.14	380	exon
ENSMUSG00000005142.11	71	exon
ENSMUSG00000005148.9	170	exon
ENSMUSG00000005150.17	55	exon
ENSMUSG00000005161.16	491	exon
ENSMUSG00000005198.16	41	exon
ENSMUSG00000005204.13	119	exon
ENSMUSG00000005225.16	18	exon
ENSMUSG00000005237.15	6	exon
ENSMUSG00000005262.14	91	exon
ENSMUSG00000005267.14	31	exon
ENSMUSG00000005268.21	3	exon
ENSMUSG00000005299.7	191	exon
ENSMUSG00000005312.16	353	exon
ENSMUSG00000005338.15	432	exon
ENSMUSG00000005354.17	256	exon
ENSMUSG00000005357.10	10	exon
ENSMUSG00000005360.15	1001	exon
ENSMUSG00000005362.15	97	exon
ENSMUSG00000005370.5	38	exon
ENSMUSG00000005371.16	248	exon
ENSMUSG00000005373.14	7	exon
ENSMUSG00000005374.14	31	exon
ENSMUSG00000005378.18	100	exon
ENSMUSG00000005397.9	15	exon
ENSMUSG00000005410.7	17	exon
ENSMUSG00000005413.9	4	exon
ENSMUSG00000005417.18	752	exon
ENSMUSG00000005442.14	316	exon
ENSMUSG00000005447.13	17	exon
ENSMUSG00000005469.11	245	exon
ENSMUSG00000005470.9	2	exon
ENSMUSG00000005481.19	22	exon
ENSMUSG00000005483.11	106	exon
ENSMUSG00000005501.15	60	exon
ENSMUSG00000005505.13	72	exon
ENSMUSG00000005506.17	824	exon
ENSMUSG00000005510.10	135	exon
ENSMUSG00000005514.15	178	exon
ENSMUSG00000005533.11	287	exon
ENSMUSG00000005534.11	103	exon
ENSMUSG00000005547.15	6	exon
ENSMUSG00000005566.15	168	exon
ENSMUSG00000005575.17	258	exon
ENSMUSG00000005580.12	173	exon
ENSMUSG00000005583.17	344	exon
ENSMUSG00000005609.17	83	exon
