GeneID	nReads	ftype
ENSMUSG00000001018.16	763	exon
ENSMUSG00000001020.9	1	exon
ENSMUSG00000001021.14	1	exon
ENSMUSG00000001023.11	81	exon
ENSMUSG00000001025.9	119	exon
ENSMUSG00000001029.16	23	exon
ENSMUSG00000001034.18	104	exon
ENSMUSG00000001036.18	568	exon
ENSMUSG00000001039.13	198	exon
ENSMUSG00000001052.16	229	exon
ENSMUSG00000001053.16	118	exon
ENSMUSG00000001054.10	366	exon
ENSMUSG00000001056.4	687	exon
ENSMUSG00000001062.19	202	exon
ENSMUSG00000001065.16	38	exon
ENSMUSG00000001076.8	1	exon
ENSMUSG00000001082.13	145	exon
ENSMUSG00000001089.15	804	exon
ENSMUSG00000001098.16	221	exon
ENSMUSG00000001100.11	1179	exon
ENSMUSG00000001103.8	25	exon
ENSMUSG00000001105.16	958	exon
ENSMUSG00000001119.8	55	exon
ENSMUSG00000001120.16	515	exon
ENSMUSG00000001123.16	53	exon
ENSMUSG00000001127.13	948	exon
ENSMUSG00000001128.8	12	exon
ENSMUSG00000001131.12	1	exon
ENSMUSG00000001134.10	24	exon
ENSMUSG00000001138.14	54	exon
ENSMUSG00000001143.14	253	exon
ENSMUSG00000001150.8	210	exon
ENSMUSG00000001151.11	188	exon
ENSMUSG00000001156.10	99	exon
ENSMUSG00000001157.14	109	exon
ENSMUSG00000001158.14	740	exon
ENSMUSG00000001166.18	4	exon
ENSMUSG00000001173.16	126	exon
ENSMUSG00000001175.17	65483	exon
ENSMUSG00000001211.16	721	exon
ENSMUSG00000001225.13	2	exon
ENSMUSG00000001227.13	94	exon
ENSMUSG00000001228.15	1	exon
ENSMUSG00000001229.10	272	exon
ENSMUSG00000001240.14	233	exon
ENSMUSG00000001247.17	90	exon
ENSMUSG00000001248.16	335	exon
ENSMUSG00000001249.15	2	exon
ENSMUSG00000001260.11	224	exon
ENSMUSG00000001270.10	27628	exon
ENSMUSG00000001280.14	48	exon
ENSMUSG00000001281.11	5	exon
ENSMUSG00000001285.13	280	exon
ENSMUSG00000001288.16	43	exon
ENSMUSG00000001289.13	1451	exon
ENSMUSG00000001300.17	138	exon
ENSMUSG00000001305.6	81	exon
ENSMUSG00000001313.13	675	exon
ENSMUSG00000001323.18	252	exon
ENSMUSG00000001334.11	573	exon
ENSMUSG00000001348.16	1	exon
ENSMUSG00000001349.6	9	exon
ENSMUSG00000001366.15	768	exon
ENSMUSG00000001376.18	159	exon
ENSMUSG00000001380.8	761	exon
ENSMUSG00000001383.10	1499	exon
ENSMUSG00000001403.14	3	exon
ENSMUSG00000001415.11	149	exon
ENSMUSG00000001416.14	1007	exon
ENSMUSG00000001418.14	707	exon
ENSMUSG00000001419.18	651	exon
ENSMUSG00000001420.14	2	exon
ENSMUSG00000001424.15	335	exon
ENSMUSG00000001435.16	30	exon
ENSMUSG00000001436.16	89	exon
ENSMUSG00000001440.6	421	exon
ENSMUSG00000001441.14	1004	exon
ENSMUSG00000001444.3	13	exon
ENSMUSG00000001445.11	433	exon
ENSMUSG00000001467.6	361	exon
ENSMUSG00000001472.18	3674	exon
ENSMUSG00000001473.8	19	exon
ENSMUSG00000001482.16	132	exon
ENSMUSG00000001493.10	16	exon
ENSMUSG00000001494.7	7	exon
ENSMUSG00000001496.16	16	exon
ENSMUSG00000001504.11	28	exon
ENSMUSG00000001506.11	60	exon
ENSMUSG00000001507.17	53	exon
ENSMUSG00000001508.16	1	exon
ENSMUSG00000001517.15	4	exon
ENSMUSG00000001518.13	250	exon
ENSMUSG00000001520.13	166	exon
ENSMUSG00000001521.13	85	exon
ENSMUSG00000001524.15	176	exon
ENSMUSG00000001525.11	5238	exon
ENSMUSG00000001542.8	129	exon
ENSMUSG00000001552.15	807	exon
ENSMUSG00000001555.11	63	exon
ENSMUSG00000001569.11	230	exon
ENSMUSG00000001576.16	967	exon
ENSMUSG00000001583.14	3	exon
ENSMUSG00000001604.15	24	exon
ENSMUSG00000001627.13	246	exon
ENSMUSG00000001630.14	175	exon
ENSMUSG00000001632.17	88	exon
ENSMUSG00000001642.19	23	exon
ENSMUSG00000001663.11	214	exon
ENSMUSG00000001665.12	96	exon
ENSMUSG00000001666.9	345	exon
ENSMUSG00000001672.15	1	exon
ENSMUSG00000001674.12	276	exon
ENSMUSG00000001687.16	1666	exon
ENSMUSG00000001700.11	116	exon
ENSMUSG00000001707.9	519	exon
ENSMUSG00000001729.15	348	exon
ENSMUSG00000001739.15	2	exon
ENSMUSG00000001741.13	81	exon
ENSMUSG00000001750.17	28	exon
ENSMUSG00000001751.10	79	exon
ENSMUSG00000001755.13	180	exon
ENSMUSG00000001761.8	63	exon
ENSMUSG00000001763.15	99	exon
ENSMUSG00000001767.6	247	exon
ENSMUSG00000001768.17	136	exon
ENSMUSG00000001773.15	54	exon
ENSMUSG00000001774.9	420	exon
ENSMUSG00000001783.4	1466	exon
ENSMUSG00000001785.14	168	exon
ENSMUSG00000001786.15	322	exon
ENSMUSG00000001794.14	1108	exon
ENSMUSG00000001802.17	74	exon
ENSMUSG00000001827.13	88	exon
ENSMUSG00000001829.18	285	exon
ENSMUSG00000001833.18	4286	exon
ENSMUSG00000001844.11	251	exon
ENSMUSG00000001847.15	2885	exon
ENSMUSG00000001855.16	145	exon
ENSMUSG00000001864.14	70	exon
ENSMUSG00000001865.3	1	exon
ENSMUSG00000001870.17	51	exon
ENSMUSG00000001891.17	1098	exon
ENSMUSG00000001901.16	5	exon
ENSMUSG00000001909.17	260	exon
ENSMUSG00000001910.6	169	exon
ENSMUSG00000001911.17	1381	exon
ENSMUSG00000001918.18	16	exon
ENSMUSG00000001924.16	1925	exon
ENSMUSG00000001930.18	12	exon
ENSMUSG00000001942.9	113	exon
ENSMUSG00000001943.9	10	exon
ENSMUSG00000001946.15	184	exon
ENSMUSG00000001948.11	41	exon
ENSMUSG00000001962.9	288	exon
ENSMUSG00000001964.15	459	exon
ENSMUSG00000001983.8	14	exon
ENSMUSG00000001985.10	107	exon
ENSMUSG00000001986.17	729	exon
ENSMUSG00000001988.10	74	exon
ENSMUSG00000001995.10	106	exon
ENSMUSG00000001998.16	11	exon
ENSMUSG00000001999.16	285	exon
ENSMUSG00000002006.13	108	exon
ENSMUSG00000002007.6	14	exon
ENSMUSG00000002010.18	974	exon
ENSMUSG00000002012.14	610	exon
ENSMUSG00000002014.13	366	exon
ENSMUSG00000002015.6	1091	exon
ENSMUSG00000002017.11	186	exon
ENSMUSG00000002020.16	8	exon
ENSMUSG00000002028.14	299	exon
ENSMUSG00000002031.14	319	exon
ENSMUSG00000002032.18	344	exon
ENSMUSG00000002033.15	1	exon
ENSMUSG00000002043.18	138	exon
ENSMUSG00000002052.7	516	exon
ENSMUSG00000002055.10	54	exon
ENSMUSG00000002058.14	147	exon
ENSMUSG00000002059.19	150	exon
ENSMUSG00000002064.11	661	exon
ENSMUSG00000002068.17	65	exon
ENSMUSG00000002076.13	6	exon
ENSMUSG00000002083.14	101	exon
ENSMUSG00000002100.16	7	exon
ENSMUSG00000002102.16	2251	exon
ENSMUSG00000002103.17	284	exon
ENSMUSG00000002104.12	2	exon
ENSMUSG00000002105.16	133	exon
ENSMUSG00000002107.20	1700	exon
ENSMUSG00000002108.11	21	exon
ENSMUSG00000002109.15	48	exon
ENSMUSG00000002111.10	60	exon
ENSMUSG00000002129.12	432	exon
ENSMUSG00000002147.19	47	exon
ENSMUSG00000002190.14	43	exon
ENSMUSG00000002204.10	2	exon
ENSMUSG00000002205.17	229	exon
ENSMUSG00000002210.12	204	exon
ENSMUSG00000002221.12	135	exon
ENSMUSG00000002222.15	146	exon
ENSMUSG00000002227.16	14	exon
ENSMUSG00000002228.8	36	exon
ENSMUSG00000002233.14	150	exon
ENSMUSG00000002249.22	8	exon
ENSMUSG00000002250.17	173	exon
ENSMUSG00000002257.9	21	exon
ENSMUSG00000002265.18	1041	exon
ENSMUSG00000002266.18	1	exon
ENSMUSG00000002274.15	1069	exon
ENSMUSG00000002279.20	146	exon
ENSMUSG00000002280.12	252	exon
ENSMUSG00000002289.17	65	exon
ENSMUSG00000002297.17	3	exon
ENSMUSG00000002307.17	387	exon
ENSMUSG00000002308.17	134	exon
ENSMUSG00000002319.17	303	exon
ENSMUSG00000002320.16	22	exon
ENSMUSG00000002324.9	35	exon
ENSMUSG00000002325.16	49	exon
ENSMUSG00000002326.7	124	exon
ENSMUSG00000002329.8	395	exon
ENSMUSG00000002332.17	597	exon
ENSMUSG00000002341.9	598	exon
ENSMUSG00000002342.18	215	exon
ENSMUSG00000002343.12	210	exon
ENSMUSG00000002345.19	169	exon
ENSMUSG00000002346.18	88	exon
ENSMUSG00000002365.11	54	exon
ENSMUSG00000002372.10	546	exon
ENSMUSG00000002379.8	852	exon
ENSMUSG00000002384.3	2	exon
ENSMUSG00000002393.15	114	exon
ENSMUSG00000002395.15	638	exon
ENSMUSG00000002396.9	46	exon
ENSMUSG00000002409.19	86	exon
ENSMUSG00000002413.16	474	exon
ENSMUSG00000002416.14	740	exon
ENSMUSG00000002428.13	103	exon
ENSMUSG00000002455.15	445	exon
ENSMUSG00000002458.14	198	exon
ENSMUSG00000002459.18	410	exon
ENSMUSG00000002475.17	749	exon
ENSMUSG00000002477.6	386	exon
ENSMUSG00000002486.16	76	exon
ENSMUSG00000002489.17	315	exon
ENSMUSG00000002496.11	374	exon
ENSMUSG00000002500.16	2	exon
ENSMUSG00000002504.16	328	exon
ENSMUSG00000002524.18	1867	exon
ENSMUSG00000002546.18	400	exon
ENSMUSG00000002550.17	148	exon
ENSMUSG00000002578.19	63	exon
ENSMUSG00000002580.8	768	exon
ENSMUSG00000002588.14	3	exon
ENSMUSG00000002602.17	173	exon
ENSMUSG00000002603.16	62	exon
ENSMUSG00000002608.9	322	exon
ENSMUSG00000002617.15	46	exon
ENSMUSG00000002625.11	455	exon
ENSMUSG00000002633.5	44	exon
ENSMUSG00000002635.12	237	exon
ENSMUSG00000002658.10	673	exon
ENSMUSG00000002660.9	802	exon
ENSMUSG00000002661.15	233	exon
ENSMUSG00000002668.9	3	exon
ENSMUSG00000002679.15	151	exon
ENSMUSG00000002688.9	53	exon
ENSMUSG00000002699.14	13	exon
ENSMUSG00000002718.15	270	exon
ENSMUSG00000002728.15	172	exon
ENSMUSG00000002731.7	154	exon
ENSMUSG00000002732.15	47	exon
ENSMUSG00000002733.9	111	exon
ENSMUSG00000002741.10	476	exon
ENSMUSG00000002748.8	368	exon
ENSMUSG00000002763.17	112	exon
ENSMUSG00000002767.14	506	exon
ENSMUSG00000002768.9	1120	exon
ENSMUSG00000002769.10	8	exon
ENSMUSG00000002771.13	32	exon
ENSMUSG00000002778.15	505	exon
ENSMUSG00000002781.20	110	exon
ENSMUSG00000002797.10	217	exon
ENSMUSG00000002799.7	44	exon
ENSMUSG00000002803.15	365	exon
ENSMUSG00000002804.5	94	exon
ENSMUSG00000002808.8	910	exon
ENSMUSG00000002812.5	336	exon
ENSMUSG00000002814.16	19	exon
ENSMUSG00000002820.7	309	exon
ENSMUSG00000002825.9	135	exon
ENSMUSG00000002831.16	3	exon
ENSMUSG00000002833.12	692	exon
ENSMUSG00000002835.10	46	exon
ENSMUSG00000002844.10	2981	exon
ENSMUSG00000002845.15	27	exon
ENSMUSG00000002846.10	140	exon
ENSMUSG00000002847.8	7	exon
ENSMUSG00000002870.9	28	exon
ENSMUSG00000002871.15	242	exon
ENSMUSG00000002881.15	93	exon
ENSMUSG00000002885.15	53	exon
ENSMUSG00000002897.6	55	exon
ENSMUSG00000002900.18	54	exon
ENSMUSG00000002908.19	57	exon
ENSMUSG00000002910.12	85	exon
ENSMUSG00000002930.7	156	exon
ENSMUSG00000002944.16	11	exon
ENSMUSG00000002948.20	417	exon
ENSMUSG00000002949.16	363	exon
ENSMUSG00000002957.12	745	exon
ENSMUSG00000002963.18	131	exon
ENSMUSG00000002968.10	709	exon
ENSMUSG00000002980.15	130	exon
ENSMUSG00000002981.11	1354	exon
ENSMUSG00000002983.19	74	exon
ENSMUSG00000002984.18	1394	exon
ENSMUSG00000002985.17	41565	exon
ENSMUSG00000002996.18	123	exon
ENSMUSG00000002997.16	229	exon
ENSMUSG00000003031.15	216	exon
ENSMUSG00000003032.9	9	exon
ENSMUSG00000003033.16	571	exon
ENSMUSG00000003037.17	449	exon
ENSMUSG00000003038.16	48	exon
ENSMUSG00000003039.10	736	exon
ENSMUSG00000003062.14	1167	exon
ENSMUSG00000003068.18	745	exon
ENSMUSG00000003070.7	105	exon
ENSMUSG00000003072.16	10517	exon
ENSMUSG00000003099.12	1561	exon
ENSMUSG00000003119.15	162	exon
ENSMUSG00000003123.16	70	exon
ENSMUSG00000003131.8	1135	exon
ENSMUSG00000003134.11	74	exon
ENSMUSG00000003135.16	113	exon
ENSMUSG00000003153.11	412	exon
ENSMUSG00000003154.17	112	exon
ENSMUSG00000003161.16	830	exon
ENSMUSG00000003166.21	430	exon
ENSMUSG00000003184.16	100	exon
ENSMUSG00000003190.13	50	exon
ENSMUSG00000003198.11	52	exon
ENSMUSG00000003199.17	309	exon
ENSMUSG00000003200.11	314	exon
ENSMUSG00000003206.8	10	exon
ENSMUSG00000003208.10	130	exon
ENSMUSG00000003226.8	147	exon
ENSMUSG00000003228.10	88	exon
ENSMUSG00000003233.13	156	exon
ENSMUSG00000003234.17	461	exon
ENSMUSG00000003235.14	395	exon
ENSMUSG00000003269.20	877	exon
ENSMUSG00000003271.18	85	exon
ENSMUSG00000003273.15	1578	exon
ENSMUSG00000003279.18	2212	exon
ENSMUSG00000003282.10	2	exon
ENSMUSG00000003283.16	17	exon
ENSMUSG00000003299.11	893	exon
ENSMUSG00000003308.16	581	exon
ENSMUSG00000003309.15	11	exon
ENSMUSG00000003316.15	721	exon
ENSMUSG00000003341.10	3	exon
ENSMUSG00000003344.16	292	exon
ENSMUSG00000003345.17	308	exon
ENSMUSG00000003346.15	704	exon
ENSMUSG00000003348.11	58	exon
ENSMUSG00000003352.15	1104	exon
ENSMUSG00000003354.7	84	exon
ENSMUSG00000003355.8	17	exon
ENSMUSG00000003360.16	213	exon
ENSMUSG00000003363.16	2545	exon
ENSMUSG00000003378.10	171	exon
ENSMUSG00000003379.8	3	exon
ENSMUSG00000003380.12	1802	exon
ENSMUSG00000003382.19	68	exon
ENSMUSG00000003402.15	384	exon
ENSMUSG00000003410.9	1451	exon
ENSMUSG00000003411.11	841	exon
ENSMUSG00000003418.12	25	exon
ENSMUSG00000003420.9	172	exon
ENSMUSG00000003421.14	385	exon
ENSMUSG00000003423.16	184	exon
ENSMUSG00000003429.12	656	exon
ENSMUSG00000003435.10	703	exon
ENSMUSG00000003436.12	24	exon
ENSMUSG00000003437.15	358	exon
ENSMUSG00000003438.18	577	exon
ENSMUSG00000003444.9	77	exon
ENSMUSG00000003452.16	319	exon
ENSMUSG00000003458.13	553	exon
ENSMUSG00000003464.14	547	exon
ENSMUSG00000003469.10	1789	exon
ENSMUSG00000003476.17	8	exon
ENSMUSG00000003477.6	10	exon
ENSMUSG00000003500.14	366	exon
ENSMUSG00000003518.14	915	exon
ENSMUSG00000003526.13	286	exon
ENSMUSG00000003527.10	135	exon
ENSMUSG00000003528.16	388	exon
ENSMUSG00000003531.16	1186	exon
ENSMUSG00000003534.18	419	exon
ENSMUSG00000003541.7	87	exon
ENSMUSG00000003545.4	46	exon
ENSMUSG00000003546.11	133	exon
ENSMUSG00000003549.10	183	exon
ENSMUSG00000003559.9	223	exon
ENSMUSG00000003573.16	1326	exon
ENSMUSG00000003575.14	410	exon
ENSMUSG00000003581.15	119	exon
ENSMUSG00000003585.14	220	exon
ENSMUSG00000003604.15	88	exon
ENSMUSG00000003617.17	60	exon
ENSMUSG00000003623.5	159	exon
ENSMUSG00000003644.18	76	exon
ENSMUSG00000003657.10	1918	exon
ENSMUSG00000003660.11	374	exon
ENSMUSG00000003662.11	316	exon
ENSMUSG00000003665.8	19	exon
ENSMUSG00000003680.17	57	exon
ENSMUSG00000003721.15	606	exon
ENSMUSG00000003731.14	235	exon
ENSMUSG00000003746.17	77	exon
ENSMUSG00000003752.10	8	exon
ENSMUSG00000003762.14	82	exon
ENSMUSG00000003778.15	263	exon
ENSMUSG00000003779.17	5	exon
ENSMUSG00000003808.19	201	exon
ENSMUSG00000003809.15	128	exon
ENSMUSG00000003810.15	108	exon
ENSMUSG00000003812.14	68	exon
ENSMUSG00000003813.16	1052	exon
ENSMUSG00000003814.9	1581	exon
ENSMUSG00000003824.13	65	exon
ENSMUSG00000003847.17	80	exon
ENSMUSG00000003848.15	311	exon
ENSMUSG00000003849.9	77	exon
ENSMUSG00000003863.19	562	exon
ENSMUSG00000003865.17	39	exon
ENSMUSG00000003868.15	340	exon
ENSMUSG00000003872.10	274	exon
ENSMUSG00000003873.12	542	exon
ENSMUSG00000003882.6	1	exon
ENSMUSG00000003923.15	219	exon
ENSMUSG00000003929.12	77	exon
ENSMUSG00000003934.6	580	exon
ENSMUSG00000003948.18	817	exon
ENSMUSG00000003949.17	591	exon
ENSMUSG00000003955.9	801	exon
ENSMUSG00000003970.10	2004	exon
ENSMUSG00000003974.7	292	exon
ENSMUSG00000003992.16	704	exon
ENSMUSG00000004018.10	28	exon
ENSMUSG00000004031.14	360	exon
ENSMUSG00000004032.11	2168	exon
ENSMUSG00000004035.13	182	exon
ENSMUSG00000004038.10	3	exon
ENSMUSG00000004040.17	306	exon
ENSMUSG00000004043.15	29	exon
ENSMUSG00000004044.10	110	exon
ENSMUSG00000004054.10	82	exon
ENSMUSG00000004056.17	343	exon
ENSMUSG00000004069.18	886	exon
ENSMUSG00000004070.16	1050	exon
ENSMUSG00000004071.14	1984	exon
ENSMUSG00000004085.15	45	exon
ENSMUSG00000004096.10	1482	exon
ENSMUSG00000004098.8	1	exon
ENSMUSG00000004099.17	191	exon
ENSMUSG00000004100.13	113	exon
ENSMUSG00000004105.9	26	exon
ENSMUSG00000004110.19	234	exon
ENSMUSG00000004113.20	130	exon
ENSMUSG00000004127.13	63	exon
ENSMUSG00000004151.18	897	exon
ENSMUSG00000004187.12	857	exon
ENSMUSG00000004207.16	1569	exon
ENSMUSG00000004221.17	100	exon
ENSMUSG00000004231.16	35	exon
ENSMUSG00000004233.15	38	exon
ENSMUSG00000004263.16	254	exon
ENSMUSG00000004264.18	787	exon
ENSMUSG00000004266.16	29	exon
ENSMUSG00000004267.17	4045	exon
ENSMUSG00000004268.12	722	exon
ENSMUSG00000004270.14	207	exon
ENSMUSG00000004285.13	1655	exon
ENSMUSG00000004317.15	68	exon
ENSMUSG00000004319.16	1614	exon
ENSMUSG00000004328.16	1	exon
ENSMUSG00000004341.9	7	exon
ENSMUSG00000004347.18	85	exon
ENSMUSG00000004356.9	30	exon
ENSMUSG00000004360.10	192	exon
ENSMUSG00000004364.15	279	exon
ENSMUSG00000004366.5	970	exon
ENSMUSG00000004371.16	8	exon
ENSMUSG00000004383.19	267	exon
ENSMUSG00000004393.11	304	exon
ENSMUSG00000004394.13	666	exon
ENSMUSG00000004415.16	14	exon
ENSMUSG00000004446.13	75	exon
ENSMUSG00000004451.15	341	exon
ENSMUSG00000004455.17	68	exon
ENSMUSG00000004460.18	894	exon
ENSMUSG00000004462.8	83	exon
ENSMUSG00000004473.11	77	exon
ENSMUSG00000004500.10	38	exon
ENSMUSG00000004508.7	57	exon
ENSMUSG00000004530.13	374	exon
ENSMUSG00000004535.13	1699	exon
ENSMUSG00000004558.16	5301	exon
ENSMUSG00000004561.15	75	exon
ENSMUSG00000004562.17	85	exon
ENSMUSG00000004565.16	125	exon
ENSMUSG00000004567.17	467	exon
ENSMUSG00000004568.14	123	exon
ENSMUSG00000004591.17	117	exon
ENSMUSG00000004609.12	16	exon
ENSMUSG00000004610.5	541	exon
ENSMUSG00000004626.15	73	exon
ENSMUSG00000004630.19	485	exon
ENSMUSG00000004631.16	456	exon
ENSMUSG00000004633.18	895	exon
ENSMUSG00000004637.16	225	exon
ENSMUSG00000004642.14	21	exon
ENSMUSG00000004655.6	46	exon
ENSMUSG00000004661.16	21	exon
ENSMUSG00000004665.11	117	exon
ENSMUSG00000004667.19	785	exon
ENSMUSG00000004677.19	33	exon
ENSMUSG00000004698.12	126	exon
ENSMUSG00000004707.15	3	exon
ENSMUSG00000004709.15	3	exon
ENSMUSG00000004730.16	16	exon
ENSMUSG00000004748.6	640	exon
ENSMUSG00000004768.15	176	exon
ENSMUSG00000004771.13	995	exon
ENSMUSG00000004788.12	745	exon
ENSMUSG00000004789.11	507	exon
ENSMUSG00000004791.8	42	exon
ENSMUSG00000004798.15	114	exon
ENSMUSG00000004814.11	1	exon
ENSMUSG00000004815.13	71	exon
ENSMUSG00000004837.3	46	exon
ENSMUSG00000004843.8	547	exon
ENSMUSG00000004846.11	165	exon
ENSMUSG00000004849.15	3411	exon
ENSMUSG00000004864.14	14	exon
ENSMUSG00000004865.17	510	exon
ENSMUSG00000004872.16	8	exon
ENSMUSG00000004880.12	129	exon
ENSMUSG00000004885.6	113	exon
ENSMUSG00000004891.17	37	exon
ENSMUSG00000004892.14	1802	exon
ENSMUSG00000004894.11	232	exon
ENSMUSG00000004895.10	449	exon
ENSMUSG00000004896.17	71	exon
ENSMUSG00000004897.18	2038	exon
ENSMUSG00000004902.8	538	exon
ENSMUSG00000004929.13	231	exon
ENSMUSG00000004931.12	130	exon
ENSMUSG00000004933.18	1010	exon
ENSMUSG00000004934.15	354	exon
ENSMUSG00000004936.9	1534	exon
ENSMUSG00000004937.7	1319	exon
ENSMUSG00000004939.8	4	exon
ENSMUSG00000004945.16	746	exon
ENSMUSG00000004947.16	52	exon
ENSMUSG00000004951.11	50	exon
ENSMUSG00000004952.14	20	exon
ENSMUSG00000004961.8	1355	exon
ENSMUSG00000004980.17	3642	exon
ENSMUSG00000004988.10	1	exon
ENSMUSG00000004994.13	178	exon
ENSMUSG00000004996.10	73	exon
ENSMUSG00000005034.16	1597	exon
ENSMUSG00000005043.14	27	exon
ENSMUSG00000005045.17	533	exon
ENSMUSG00000005054.8	443	exon
ENSMUSG00000005057.14	23	exon
ENSMUSG00000005069.13	324	exon
ENSMUSG00000005078.17	1196	exon
ENSMUSG00000005087.18	48	exon
ENSMUSG00000005089.16	5179	exon
