GeneID	nReads	ftype
ENSMUSG00000001034.18	21	exon
ENSMUSG00000001036.18	252	exon
ENSMUSG00000001039.13	30	exon
ENSMUSG00000001052.16	93	exon
ENSMUSG00000001053.16	51	exon
ENSMUSG00000001054.10	94	exon
ENSMUSG00000001056.4	140	exon
ENSMUSG00000001062.19	75	exon
ENSMUSG00000001065.16	40	exon
ENSMUSG00000001082.13	46	exon
ENSMUSG00000001089.15	110	exon
ENSMUSG00000001098.16	48	exon
ENSMUSG00000001100.11	113	exon
ENSMUSG00000001105.16	170	exon
ENSMUSG00000001119.8	67	exon
ENSMUSG00000001120.16	26	exon
ENSMUSG00000001123.16	21	exon
ENSMUSG00000001127.13	278	exon
ENSMUSG00000001128.8	12	exon
ENSMUSG00000001134.10	20	exon
ENSMUSG00000001138.14	34	exon
ENSMUSG00000001143.14	77	exon
ENSMUSG00000001150.8	71	exon
ENSMUSG00000001151.11	73	exon
ENSMUSG00000001156.10	64	exon
ENSMUSG00000001157.14	72	exon
ENSMUSG00000001158.14	197	exon
ENSMUSG00000001166.18	3	exon
ENSMUSG00000001173.16	128	exon
ENSMUSG00000001175.17	9966	exon
ENSMUSG00000001211.16	252	exon
ENSMUSG00000001227.13	201	exon
ENSMUSG00000001229.10	67	exon
ENSMUSG00000001240.14	11	exon
ENSMUSG00000001247.17	5	exon
ENSMUSG00000001248.16	115	exon
ENSMUSG00000001249.15	4	exon
ENSMUSG00000001260.11	24	exon
ENSMUSG00000001270.10	4329	exon
ENSMUSG00000001280.14	36	exon
ENSMUSG00000001285.13	75	exon
ENSMUSG00000001288.16	10	exon
ENSMUSG00000001289.13	447	exon
ENSMUSG00000001300.17	129	exon
ENSMUSG00000001305.6	28	exon
ENSMUSG00000001313.13	503	exon
ENSMUSG00000001323.18	102	exon
ENSMUSG00000001334.11	201	exon
ENSMUSG00000001366.15	111	exon
ENSMUSG00000001376.18	86	exon
ENSMUSG00000001380.8	156	exon
ENSMUSG00000001383.10	283	exon
ENSMUSG00000001403.14	5	exon
ENSMUSG00000001415.11	213	exon
ENSMUSG00000001416.14	348	exon
ENSMUSG00000001418.14	51	exon
ENSMUSG00000001419.18	354	exon
ENSMUSG00000001424.15	118	exon
ENSMUSG00000001435.16	1	exon
ENSMUSG00000001436.16	14	exon
ENSMUSG00000001440.6	227	exon
ENSMUSG00000001441.14	469	exon
ENSMUSG00000001445.11	72	exon
ENSMUSG00000001467.6	37	exon
ENSMUSG00000001472.18	466	exon
ENSMUSG00000001482.16	47	exon
ENSMUSG00000001493.10	1	exon
ENSMUSG00000001496.16	4	exon
ENSMUSG00000001506.11	7	exon
ENSMUSG00000001507.17	6	exon
ENSMUSG00000001518.13	40	exon
ENSMUSG00000001520.13	4	exon
ENSMUSG00000001521.13	50	exon
ENSMUSG00000001524.15	31	exon
ENSMUSG00000001525.11	696	exon
ENSMUSG00000001542.8	51	exon
ENSMUSG00000001552.15	155	exon
ENSMUSG00000001555.11	8	exon
ENSMUSG00000001569.11	52	exon
ENSMUSG00000001576.16	130	exon
ENSMUSG00000001604.15	1	exon
ENSMUSG00000001627.13	40	exon
ENSMUSG00000001630.14	46	exon
ENSMUSG00000001632.17	77	exon
ENSMUSG00000001642.19	17	exon
ENSMUSG00000001663.11	12	exon
ENSMUSG00000001665.12	7	exon
ENSMUSG00000001666.9	33	exon
ENSMUSG00000001672.15	3	exon
ENSMUSG00000001674.12	34	exon
ENSMUSG00000001687.16	522	exon
ENSMUSG00000001700.11	15	exon
ENSMUSG00000001707.9	50	exon
ENSMUSG00000001729.15	216	exon
ENSMUSG00000001739.15	1	exon
ENSMUSG00000001750.17	4	exon
ENSMUSG00000001751.10	21	exon
ENSMUSG00000001755.13	47	exon
ENSMUSG00000001761.8	14	exon
ENSMUSG00000001763.15	16	exon
ENSMUSG00000001767.6	49	exon
ENSMUSG00000001768.17	28	exon
ENSMUSG00000001773.15	10	exon
ENSMUSG00000001774.9	78	exon
ENSMUSG00000001783.4	234	exon
ENSMUSG00000001785.14	33	exon
ENSMUSG00000001786.15	62	exon
ENSMUSG00000001794.14	132	exon
ENSMUSG00000001802.17	117	exon
ENSMUSG00000001827.13	2	exon
ENSMUSG00000001829.18	80	exon
ENSMUSG00000001833.18	419	exon
ENSMUSG00000001844.11	19	exon
ENSMUSG00000001847.15	397	exon
ENSMUSG00000001855.16	75	exon
ENSMUSG00000001864.14	22	exon
ENSMUSG00000001870.17	3	exon
ENSMUSG00000001891.17	153	exon
ENSMUSG00000001909.17	119	exon
ENSMUSG00000001910.6	146	exon
ENSMUSG00000001911.17	133	exon
ENSMUSG00000001918.18	2	exon
ENSMUSG00000001924.16	312	exon
ENSMUSG00000001930.18	3	exon
ENSMUSG00000001942.9	60	exon
ENSMUSG00000001946.15	10	exon
ENSMUSG00000001948.11	10	exon
ENSMUSG00000001962.9	51	exon
ENSMUSG00000001964.15	63	exon
ENSMUSG00000001983.8	4	exon
ENSMUSG00000001985.10	78	exon
ENSMUSG00000001986.17	212	exon
ENSMUSG00000001995.10	33	exon
ENSMUSG00000001998.16	8	exon
ENSMUSG00000001999.16	35	exon
ENSMUSG00000002006.13	299	exon
ENSMUSG00000002007.6	14	exon
ENSMUSG00000002010.18	179	exon
ENSMUSG00000002012.14	88	exon
ENSMUSG00000002014.13	78	exon
ENSMUSG00000002015.6	104	exon
ENSMUSG00000002017.11	54	exon
ENSMUSG00000002028.14	498	exon
ENSMUSG00000002031.14	51	exon
ENSMUSG00000002032.18	26	exon
ENSMUSG00000002043.18	14	exon
ENSMUSG00000002052.7	145	exon
ENSMUSG00000002055.10	2	exon
ENSMUSG00000002058.14	23	exon
ENSMUSG00000002059.19	79	exon
ENSMUSG00000002064.11	105	exon
ENSMUSG00000002068.17	1	exon
ENSMUSG00000002083.14	38	exon
ENSMUSG00000002100.16	1	exon
ENSMUSG00000002102.16	323	exon
ENSMUSG00000002103.17	105	exon
ENSMUSG00000002104.12	3	exon
ENSMUSG00000002105.16	24	exon
ENSMUSG00000002107.20	1522	exon
ENSMUSG00000002109.15	23	exon
ENSMUSG00000002111.10	9	exon
ENSMUSG00000002129.12	155	exon
ENSMUSG00000002147.19	19	exon
ENSMUSG00000002190.14	20	exon
ENSMUSG00000002205.17	67	exon
ENSMUSG00000002210.12	52	exon
ENSMUSG00000002221.12	77	exon
ENSMUSG00000002222.15	234	exon
ENSMUSG00000002227.16	31	exon
ENSMUSG00000002233.14	27	exon
ENSMUSG00000002249.22	3	exon
ENSMUSG00000002250.17	15	exon
ENSMUSG00000002257.9	3	exon
ENSMUSG00000002265.18	449	exon
ENSMUSG00000002274.15	74	exon
ENSMUSG00000002279.20	44	exon
ENSMUSG00000002280.12	49	exon
ENSMUSG00000002289.17	6	exon
ENSMUSG00000002297.17	4	exon
ENSMUSG00000002307.17	64	exon
ENSMUSG00000002308.17	32	exon
ENSMUSG00000002319.17	106	exon
ENSMUSG00000002320.16	11	exon
ENSMUSG00000002324.9	10	exon
ENSMUSG00000002325.16	18	exon
ENSMUSG00000002326.7	57	exon
ENSMUSG00000002329.8	93	exon
ENSMUSG00000002332.17	91	exon
ENSMUSG00000002341.9	271	exon
ENSMUSG00000002342.18	52	exon
ENSMUSG00000002343.12	28	exon
ENSMUSG00000002345.19	44	exon
ENSMUSG00000002346.18	29	exon
ENSMUSG00000002365.11	24	exon
ENSMUSG00000002372.10	140	exon
ENSMUSG00000002379.8	173	exon
ENSMUSG00000002393.15	84	exon
ENSMUSG00000002395.15	265	exon
ENSMUSG00000002396.9	21	exon
ENSMUSG00000002409.19	18	exon
ENSMUSG00000002413.16	155	exon
ENSMUSG00000002416.14	251	exon
ENSMUSG00000002428.13	39	exon
ENSMUSG00000002455.15	124	exon
ENSMUSG00000002458.14	26	exon
ENSMUSG00000002459.18	133	exon
ENSMUSG00000002475.17	45	exon
ENSMUSG00000002477.6	78	exon
ENSMUSG00000002486.16	21	exon
ENSMUSG00000002489.17	116	exon
ENSMUSG00000002496.11	145	exon
ENSMUSG00000002500.16	4	exon
ENSMUSG00000002504.16	20	exon
ENSMUSG00000002524.18	277	exon
ENSMUSG00000002546.18	222	exon
ENSMUSG00000002550.17	44	exon
ENSMUSG00000002565.17	1	exon
ENSMUSG00000002578.19	59	exon
ENSMUSG00000002580.8	276	exon
ENSMUSG00000002602.17	43	exon
ENSMUSG00000002608.9	55	exon
ENSMUSG00000002617.15	27	exon
ENSMUSG00000002625.11	211	exon
ENSMUSG00000002633.5	4	exon
ENSMUSG00000002635.12	26	exon
ENSMUSG00000002658.10	122	exon
ENSMUSG00000002660.9	187	exon
ENSMUSG00000002661.15	66	exon
ENSMUSG00000002679.15	23	exon
ENSMUSG00000002688.9	15	exon
ENSMUSG00000002699.14	4	exon
ENSMUSG00000002718.15	49	exon
ENSMUSG00000002728.15	17	exon
ENSMUSG00000002731.7	4	exon
ENSMUSG00000002732.15	3	exon
ENSMUSG00000002733.9	45	exon
ENSMUSG00000002741.10	173	exon
ENSMUSG00000002748.8	185	exon
ENSMUSG00000002763.17	65	exon
ENSMUSG00000002767.14	63	exon
ENSMUSG00000002768.9	159	exon
ENSMUSG00000002769.10	2	exon
ENSMUSG00000002771.13	3	exon
ENSMUSG00000002778.15	141	exon
ENSMUSG00000002781.20	15	exon
ENSMUSG00000002797.10	56	exon
ENSMUSG00000002799.7	47	exon
ENSMUSG00000002803.15	98	exon
ENSMUSG00000002804.5	18	exon
ENSMUSG00000002808.8	142	exon
ENSMUSG00000002812.5	77	exon
ENSMUSG00000002820.7	33	exon
ENSMUSG00000002825.9	47	exon
ENSMUSG00000002831.16	8	exon
ENSMUSG00000002833.12	131	exon
ENSMUSG00000002835.10	16	exon
ENSMUSG00000002844.10	176	exon
ENSMUSG00000002845.15	14	exon
ENSMUSG00000002846.10	15	exon
ENSMUSG00000002847.8	1	exon
ENSMUSG00000002870.9	11	exon
ENSMUSG00000002871.15	38	exon
ENSMUSG00000002881.15	22	exon
ENSMUSG00000002885.15	12	exon
ENSMUSG00000002897.6	21	exon
ENSMUSG00000002900.18	94	exon
ENSMUSG00000002908.19	14	exon
ENSMUSG00000002910.12	32	exon
ENSMUSG00000002948.20	175	exon
ENSMUSG00000002949.16	158	exon
ENSMUSG00000002957.12	190	exon
ENSMUSG00000002963.18	40	exon
ENSMUSG00000002968.10	99	exon
ENSMUSG00000002980.15	6	exon
ENSMUSG00000002981.11	415	exon
ENSMUSG00000002983.19	20	exon
ENSMUSG00000002984.18	144	exon
ENSMUSG00000002985.17	4612	exon
ENSMUSG00000002996.18	41	exon
ENSMUSG00000002997.16	156	exon
ENSMUSG00000003031.15	36	exon
ENSMUSG00000003032.9	5	exon
ENSMUSG00000003033.16	95	exon
ENSMUSG00000003037.17	76	exon
ENSMUSG00000003038.16	52	exon
ENSMUSG00000003039.10	143	exon
ENSMUSG00000003062.14	93	exon
ENSMUSG00000003068.18	137	exon
ENSMUSG00000003070.7	34	exon
ENSMUSG00000003072.16	451	exon
ENSMUSG00000003099.12	104	exon
ENSMUSG00000003119.15	60	exon
ENSMUSG00000003123.16	6	exon
ENSMUSG00000003131.8	213	exon
ENSMUSG00000003134.11	176	exon
ENSMUSG00000003135.16	33	exon
ENSMUSG00000003153.11	159	exon
ENSMUSG00000003154.17	111	exon
ENSMUSG00000003161.16	152	exon
ENSMUSG00000003166.21	175	exon
ENSMUSG00000003184.16	47	exon
ENSMUSG00000003190.13	2	exon
ENSMUSG00000003198.11	5	exon
ENSMUSG00000003199.17	132	exon
ENSMUSG00000003200.11	37	exon
ENSMUSG00000003206.8	5	exon
ENSMUSG00000003208.10	22	exon
ENSMUSG00000003226.8	116	exon
ENSMUSG00000003228.10	40	exon
ENSMUSG00000003233.13	32	exon
ENSMUSG00000003234.17	83	exon
ENSMUSG00000003235.14	87	exon
ENSMUSG00000003269.20	138	exon
ENSMUSG00000003271.18	2	exon
ENSMUSG00000003273.15	657	exon
ENSMUSG00000003279.18	310	exon
ENSMUSG00000003282.10	3	exon
ENSMUSG00000003283.16	3	exon
ENSMUSG00000003299.11	106	exon
ENSMUSG00000003308.16	236	exon
ENSMUSG00000003309.15	1	exon
ENSMUSG00000003316.15	195	exon
ENSMUSG00000003344.16	159	exon
ENSMUSG00000003345.17	278	exon
ENSMUSG00000003346.15	357	exon
ENSMUSG00000003348.11	3	exon
ENSMUSG00000003352.15	272	exon
ENSMUSG00000003354.7	10	exon
ENSMUSG00000003355.8	1	exon
ENSMUSG00000003360.16	17	exon
ENSMUSG00000003363.16	326	exon
ENSMUSG00000003378.10	374	exon
ENSMUSG00000003380.12	279	exon
ENSMUSG00000003382.19	27	exon
ENSMUSG00000003402.15	146	exon
ENSMUSG00000003410.9	1018	exon
ENSMUSG00000003411.11	67	exon
ENSMUSG00000003418.12	3	exon
ENSMUSG00000003420.9	24	exon
ENSMUSG00000003421.14	75	exon
ENSMUSG00000003423.16	26	exon
ENSMUSG00000003429.12	429	exon
ENSMUSG00000003435.10	257	exon
ENSMUSG00000003437.15	131	exon
ENSMUSG00000003438.18	41	exon
ENSMUSG00000003444.9	13	exon
ENSMUSG00000003452.16	132	exon
ENSMUSG00000003458.13	93	exon
ENSMUSG00000003464.14	95	exon
ENSMUSG00000003469.10	623	exon
ENSMUSG00000003500.14	50	exon
ENSMUSG00000003518.14	293	exon
ENSMUSG00000003526.13	48	exon
ENSMUSG00000003527.10	21	exon
ENSMUSG00000003528.16	42	exon
ENSMUSG00000003531.16	123	exon
ENSMUSG00000003534.18	95	exon
ENSMUSG00000003541.7	18	exon
ENSMUSG00000003545.4	46	exon
ENSMUSG00000003546.11	19	exon
ENSMUSG00000003549.10	45	exon
ENSMUSG00000003559.9	22	exon
ENSMUSG00000003573.16	15	exon
ENSMUSG00000003575.14	401	exon
ENSMUSG00000003581.15	48	exon
ENSMUSG00000003585.14	66	exon
ENSMUSG00000003604.15	37	exon
ENSMUSG00000003617.17	4	exon
ENSMUSG00000003623.5	34	exon
ENSMUSG00000003644.18	21	exon
ENSMUSG00000003657.10	4	exon
ENSMUSG00000003660.11	196	exon
ENSMUSG00000003662.11	72	exon
ENSMUSG00000003665.8	7	exon
ENSMUSG00000003680.17	9	exon
ENSMUSG00000003721.15	113	exon
ENSMUSG00000003731.14	109	exon
ENSMUSG00000003746.17	111	exon
ENSMUSG00000003752.10	15	exon
ENSMUSG00000003762.14	9	exon
ENSMUSG00000003778.15	150	exon
ENSMUSG00000003779.17	7	exon
ENSMUSG00000003808.19	60	exon
ENSMUSG00000003809.15	41	exon
ENSMUSG00000003810.15	102	exon
ENSMUSG00000003812.14	3	exon
ENSMUSG00000003813.16	107	exon
ENSMUSG00000003814.9	810	exon
ENSMUSG00000003824.13	2	exon
ENSMUSG00000003847.17	79	exon
ENSMUSG00000003848.15	72	exon
ENSMUSG00000003849.9	14	exon
ENSMUSG00000003863.19	111	exon
ENSMUSG00000003865.17	12	exon
ENSMUSG00000003868.15	43	exon
ENSMUSG00000003872.10	181	exon
ENSMUSG00000003873.12	85	exon
ENSMUSG00000003923.15	61	exon
ENSMUSG00000003929.12	43	exon
ENSMUSG00000003934.6	389	exon
ENSMUSG00000003948.18	325	exon
ENSMUSG00000003949.17	334	exon
ENSMUSG00000003955.9	169	exon
ENSMUSG00000003970.10	852	exon
ENSMUSG00000003974.7	97	exon
ENSMUSG00000003992.16	215	exon
ENSMUSG00000004018.10	11	exon
ENSMUSG00000004031.14	82	exon
ENSMUSG00000004032.11	489	exon
ENSMUSG00000004035.13	11	exon
ENSMUSG00000004040.17	66	exon
ENSMUSG00000004044.10	18	exon
ENSMUSG00000004054.10	44	exon
ENSMUSG00000004056.17	176	exon
ENSMUSG00000004069.18	92	exon
ENSMUSG00000004070.16	226	exon
ENSMUSG00000004071.14	472	exon
ENSMUSG00000004085.15	3	exon
ENSMUSG00000004096.10	191	exon
ENSMUSG00000004099.17	99	exon
ENSMUSG00000004100.13	46	exon
ENSMUSG00000004105.9	6	exon
ENSMUSG00000004110.19	549	exon
ENSMUSG00000004113.20	123	exon
ENSMUSG00000004127.13	10	exon
ENSMUSG00000004151.18	160	exon
ENSMUSG00000004187.12	217	exon
ENSMUSG00000004207.16	455	exon
ENSMUSG00000004221.17	34	exon
ENSMUSG00000004233.15	16	exon
ENSMUSG00000004263.16	82	exon
ENSMUSG00000004264.18	184	exon
ENSMUSG00000004266.16	7	exon
ENSMUSG00000004267.17	1335	exon
ENSMUSG00000004268.12	136	exon
ENSMUSG00000004270.14	29	exon
ENSMUSG00000004285.13	303	exon
ENSMUSG00000004317.15	23	exon
ENSMUSG00000004319.16	363	exon
ENSMUSG00000004328.16	6	exon
ENSMUSG00000004341.9	20	exon
ENSMUSG00000004347.18	94	exon
ENSMUSG00000004356.9	38	exon
ENSMUSG00000004360.10	122	exon
ENSMUSG00000004364.15	122	exon
ENSMUSG00000004366.5	149	exon
ENSMUSG00000004371.16	2	exon
ENSMUSG00000004383.19	135	exon
ENSMUSG00000004393.11	36	exon
ENSMUSG00000004394.13	124	exon
ENSMUSG00000004415.16	6	exon
ENSMUSG00000004446.13	5	exon
ENSMUSG00000004451.15	19	exon
ENSMUSG00000004455.17	68	exon
ENSMUSG00000004460.18	132	exon
ENSMUSG00000004462.8	13	exon
ENSMUSG00000004473.11	2	exon
ENSMUSG00000004500.10	9	exon
ENSMUSG00000004508.7	18	exon
ENSMUSG00000004530.13	114	exon
ENSMUSG00000004535.13	228	exon
ENSMUSG00000004558.16	1084	exon
ENSMUSG00000004561.15	66	exon
ENSMUSG00000004562.17	20	exon
ENSMUSG00000004565.16	40	exon
ENSMUSG00000004567.17	79	exon
ENSMUSG00000004568.14	45	exon
ENSMUSG00000004591.17	36	exon
ENSMUSG00000004609.12	12	exon
ENSMUSG00000004610.5	113	exon
ENSMUSG00000004626.15	56	exon
ENSMUSG00000004631.16	87	exon
ENSMUSG00000004633.18	52	exon
ENSMUSG00000004637.16	26	exon
ENSMUSG00000004642.14	4	exon
ENSMUSG00000004661.16	88	exon
ENSMUSG00000004665.11	15	exon
ENSMUSG00000004667.19	134	exon
ENSMUSG00000004677.19	47	exon
ENSMUSG00000004698.12	33	exon
ENSMUSG00000004709.15	1	exon
ENSMUSG00000004730.16	4	exon
ENSMUSG00000004748.6	27	exon
ENSMUSG00000004768.15	54	exon
ENSMUSG00000004771.13	149	exon
ENSMUSG00000004788.12	33	exon
ENSMUSG00000004789.11	182	exon
ENSMUSG00000004791.8	1	exon
ENSMUSG00000004798.15	72	exon
ENSMUSG00000004815.13	38	exon
ENSMUSG00000004837.3	6	exon
ENSMUSG00000004843.8	83	exon
ENSMUSG00000004846.11	47	exon
ENSMUSG00000004849.15	907	exon
ENSMUSG00000004865.17	179	exon
ENSMUSG00000004880.12	17	exon
ENSMUSG00000004885.6	19	exon
ENSMUSG00000004891.17	9	exon
ENSMUSG00000004892.14	376	exon
ENSMUSG00000004894.11	56	exon
ENSMUSG00000004895.10	47	exon
ENSMUSG00000004896.17	84	exon
ENSMUSG00000004897.18	383	exon
ENSMUSG00000004902.8	5	exon
ENSMUSG00000004929.13	69	exon
ENSMUSG00000004931.12	20	exon
ENSMUSG00000004933.18	477	exon
ENSMUSG00000004934.15	118	exon
ENSMUSG00000004936.9	290	exon
ENSMUSG00000004937.7	125	exon
ENSMUSG00000004939.8	2	exon
ENSMUSG00000004945.16	91	exon
ENSMUSG00000004947.16	18	exon
ENSMUSG00000004951.11	6	exon
ENSMUSG00000004952.14	5	exon
ENSMUSG00000004961.8	357	exon
ENSMUSG00000004980.17	1140	exon
ENSMUSG00000004988.10	1	exon
ENSMUSG00000004994.13	23	exon
ENSMUSG00000004996.10	12	exon
ENSMUSG00000005034.16	598	exon
ENSMUSG00000005043.14	11	exon
ENSMUSG00000005045.17	178	exon
ENSMUSG00000005054.8	85	exon
ENSMUSG00000005057.14	3	exon
ENSMUSG00000005069.13	160	exon
ENSMUSG00000005078.17	171	exon
ENSMUSG00000005087.18	5	exon
ENSMUSG00000005089.16	3214	exon
ENSMUSG00000005102.14	18	exon
ENSMUSG00000005103.13	130	exon
ENSMUSG00000005125.14	331	exon
ENSMUSG00000005142.11	103	exon
ENSMUSG00000005148.9	128	exon
ENSMUSG00000005150.17	44	exon
ENSMUSG00000005161.16	401	exon
ENSMUSG00000005198.16	62	exon
ENSMUSG00000005204.13	53	exon
ENSMUSG00000005225.16	20	exon
ENSMUSG00000005262.14	81	exon
ENSMUSG00000005267.14	31	exon
ENSMUSG00000005268.21	6	exon
ENSMUSG00000005299.7	180	exon
ENSMUSG00000005312.16	256	exon
ENSMUSG00000005338.15	414	exon
ENSMUSG00000005354.17	202	exon
ENSMUSG00000005357.10	11	exon
ENSMUSG00000005360.15	938	exon
ENSMUSG00000005362.15	67	exon
ENSMUSG00000005370.5	31	exon
ENSMUSG00000005371.16	146	exon
ENSMUSG00000005373.14	5	exon
ENSMUSG00000005374.14	27	exon
ENSMUSG00000005378.18	55	exon
ENSMUSG00000005397.9	4	exon
ENSMUSG00000005410.7	23	exon
ENSMUSG00000005413.9	4	exon
ENSMUSG00000005417.18	796	exon
ENSMUSG00000005442.14	264	exon
ENSMUSG00000005447.13	9	exon
ENSMUSG00000005469.11	256	exon
ENSMUSG00000005481.19	14	exon
ENSMUSG00000005483.11	99	exon
ENSMUSG00000005501.15	70	exon
ENSMUSG00000005505.13	51	exon
ENSMUSG00000005506.17	976	exon
ENSMUSG00000005510.10	116	exon
ENSMUSG00000005514.15	127	exon
ENSMUSG00000005533.11	176	exon
ENSMUSG00000005534.11	68	exon
ENSMUSG00000005547.15	6	exon
ENSMUSG00000005566.15	143	exon
ENSMUSG00000005575.17	237	exon
ENSMUSG00000005580.12	239	exon
ENSMUSG00000005583.17	405	exon
ENSMUSG00000005609.17	122	exon
ENSMUSG00000005610.18	344	exon
ENSMUSG00000005615.16	61	exon
ENSMUSG00000005621.12	39	exon
ENSMUSG00000005625.16	240	exon
ENSMUSG00000005628.13	2	exon
ENSMUSG00000005640.13	2	exon
ENSMUSG00000005656.10	57	exon
ENSMUSG00000005667.9	27	exon
ENSMUSG00000005672.13	60	exon
ENSMUSG00000005674.10	255	exon
ENSMUSG00000005677.15	7	exon
ENSMUSG00000005682.10	46	exon
ENSMUSG00000005683.9	256	exon
ENSMUSG00000005686.18	23	exon
ENSMUSG00000005687.15	171	exon
ENSMUSG00000005698.16	132	exon
ENSMUSG00000005699.17	65	exon
ENSMUSG00000005716.17	34	exon
ENSMUSG00000005718.9	18	exon
ENSMUSG00000005732.15	274	exon
ENSMUSG00000005774.13	5	exon
ENSMUSG00000005779.13	323	exon
ENSMUSG00000005802.13	32	exon
ENSMUSG00000005803.15	15	exon
ENSMUSG00000005804.15	21	exon
ENSMUSG00000005813.13	48	exon
ENSMUSG00000005823.10	62	exon
ENSMUSG00000005846.13	133	exon
