GeneID	nReads	ftype
ENSMUSG00000000738.19	368	exon
ENSMUSG00000000739.15	3	exon
ENSMUSG00000000740.13	11609	exon
ENSMUSG00000000743.10	837	exon
ENSMUSG00000000751.14	510	exon
ENSMUSG00000000753.16	257	exon
ENSMUSG00000000759.15	194	exon
ENSMUSG00000000766.19	31	exon
ENSMUSG00000000776.14	290	exon
ENSMUSG00000000782.17	43	exon
ENSMUSG00000000787.13	715	exon
ENSMUSG00000000791.10	2	exon
ENSMUSG00000000792.3	252	exon
ENSMUSG00000000794.10	80	exon
ENSMUSG00000000804.15	400	exon
ENSMUSG00000000805.19	539	exon
ENSMUSG00000000811.15	85	exon
ENSMUSG00000000823.17	190	exon
ENSMUSG00000000826.17	2308	exon
ENSMUSG00000000827.19	690	exon
ENSMUSG00000000838.18	509	exon
ENSMUSG00000000861.16	907	exon
ENSMUSG00000000876.12	264	exon
ENSMUSG00000000881.13	430	exon
ENSMUSG00000000884.18	71	exon
ENSMUSG00000000889.9	16	exon
ENSMUSG00000000901.18	102	exon
ENSMUSG00000000902.14	1213	exon
ENSMUSG00000000915.16	316	exon
ENSMUSG00000000916.16	108	exon
ENSMUSG00000000934.10	97	exon
ENSMUSG00000000942.11	2	exon
ENSMUSG00000000948.17	83	exon
ENSMUSG00000000957.12	206	exon
ENSMUSG00000000958.11	16	exon
ENSMUSG00000000959.8	464	exon
ENSMUSG00000000976.14	136	exon
ENSMUSG00000000982.6	9	exon
ENSMUSG00000000983.14	59	exon
ENSMUSG00000001014.7	18	exon
ENSMUSG00000001016.13	1434	exon
ENSMUSG00000001017.17	1017	exon
ENSMUSG00000001018.16	975	exon
ENSMUSG00000001020.9	12	exon
ENSMUSG00000001021.14	5	exon
ENSMUSG00000001023.11	570	exon
ENSMUSG00000001025.9	476	exon
ENSMUSG00000001029.16	33	exon
ENSMUSG00000001034.18	134	exon
ENSMUSG00000001036.18	925	exon
ENSMUSG00000001039.13	317	exon
ENSMUSG00000001052.16	262	exon
ENSMUSG00000001053.16	113	exon
ENSMUSG00000001054.10	416	exon
ENSMUSG00000001056.4	1306	exon
ENSMUSG00000001062.19	302	exon
ENSMUSG00000001065.16	55	exon
ENSMUSG00000001076.8	7	exon
ENSMUSG00000001082.13	192	exon
ENSMUSG00000001089.15	1435	exon
ENSMUSG00000001098.16	273	exon
ENSMUSG00000001100.11	1266	exon
ENSMUSG00000001103.8	32	exon
ENSMUSG00000001105.16	1218	exon
ENSMUSG00000001119.8	84	exon
ENSMUSG00000001120.16	724	exon
ENSMUSG00000001123.16	83	exon
ENSMUSG00000001127.13	1485	exon
ENSMUSG00000001128.8	24	exon
ENSMUSG00000001131.12	5	exon
ENSMUSG00000001134.10	105	exon
ENSMUSG00000001138.14	88	exon
ENSMUSG00000001143.14	327	exon
ENSMUSG00000001150.8	233	exon
ENSMUSG00000001151.11	315	exon
ENSMUSG00000001155.14	1	exon
ENSMUSG00000001156.10	151	exon
ENSMUSG00000001157.14	303	exon
ENSMUSG00000001158.14	1927	exon
ENSMUSG00000001166.18	5	exon
ENSMUSG00000001173.16	233	exon
ENSMUSG00000001175.17	74712	exon
ENSMUSG00000001211.16	971	exon
ENSMUSG00000001225.13	1	exon
ENSMUSG00000001227.13	253	exon
ENSMUSG00000001228.15	3	exon
ENSMUSG00000001229.10	401	exon
ENSMUSG00000001240.14	471	exon
ENSMUSG00000001247.17	117	exon
ENSMUSG00000001248.16	465	exon
ENSMUSG00000001249.15	7	exon
ENSMUSG00000001260.11	290	exon
ENSMUSG00000001270.10	31326	exon
ENSMUSG00000001280.14	64	exon
ENSMUSG00000001281.11	19	exon
ENSMUSG00000001285.13	386	exon
ENSMUSG00000001288.16	48	exon
ENSMUSG00000001289.13	5292	exon
ENSMUSG00000001300.17	166	exon
ENSMUSG00000001305.6	120	exon
ENSMUSG00000001313.13	953	exon
ENSMUSG00000001323.18	432	exon
ENSMUSG00000001333.10	8	exon
ENSMUSG00000001334.11	1065	exon
ENSMUSG00000001348.16	7	exon
ENSMUSG00000001349.6	2	exon
ENSMUSG00000001366.15	1051	exon
ENSMUSG00000001376.18	271	exon
ENSMUSG00000001380.8	996	exon
ENSMUSG00000001383.10	2352	exon
ENSMUSG00000001403.14	7	exon
ENSMUSG00000001415.11	305	exon
ENSMUSG00000001416.14	1256	exon
ENSMUSG00000001418.14	643	exon
ENSMUSG00000001419.18	995	exon
ENSMUSG00000001420.14	10	exon
ENSMUSG00000001424.15	462	exon
ENSMUSG00000001435.16	56	exon
ENSMUSG00000001436.16	149	exon
ENSMUSG00000001440.6	759	exon
ENSMUSG00000001441.14	1554	exon
ENSMUSG00000001444.3	21	exon
ENSMUSG00000001445.11	636	exon
ENSMUSG00000001467.6	416	exon
ENSMUSG00000001472.18	5067	exon
ENSMUSG00000001473.8	23	exon
ENSMUSG00000001482.16	215	exon
ENSMUSG00000001493.10	18	exon
ENSMUSG00000001494.7	9	exon
ENSMUSG00000001496.16	35	exon
ENSMUSG00000001504.11	37	exon
ENSMUSG00000001506.11	94	exon
ENSMUSG00000001507.17	101	exon
ENSMUSG00000001508.16	8	exon
ENSMUSG00000001510.9	1	exon
ENSMUSG00000001518.13	221	exon
ENSMUSG00000001520.13	160	exon
ENSMUSG00000001521.13	205	exon
ENSMUSG00000001524.15	301	exon
ENSMUSG00000001525.11	7246	exon
ENSMUSG00000001542.8	185	exon
ENSMUSG00000001552.15	1015	exon
ENSMUSG00000001555.11	104	exon
ENSMUSG00000001558.6	5	exon
ENSMUSG00000001569.11	264	exon
ENSMUSG00000001576.16	1407	exon
ENSMUSG00000001583.14	4	exon
ENSMUSG00000001604.15	39	exon
ENSMUSG00000001627.13	272	exon
ENSMUSG00000001630.14	272	exon
ENSMUSG00000001632.17	178	exon
ENSMUSG00000001642.19	13	exon
ENSMUSG00000001657.8	2	exon
ENSMUSG00000001663.11	300	exon
ENSMUSG00000001665.12	107	exon
ENSMUSG00000001666.9	1062	exon
ENSMUSG00000001670.14	1	exon
ENSMUSG00000001672.15	12	exon
ENSMUSG00000001674.12	325	exon
ENSMUSG00000001687.16	2509	exon
ENSMUSG00000001700.11	146	exon
ENSMUSG00000001707.9	809	exon
ENSMUSG00000001729.15	678	exon
ENSMUSG00000001741.13	88	exon
ENSMUSG00000001750.17	70	exon
ENSMUSG00000001751.10	89	exon
ENSMUSG00000001755.13	211	exon
ENSMUSG00000001761.8	90	exon
ENSMUSG00000001763.15	165	exon
ENSMUSG00000001767.6	256	exon
ENSMUSG00000001768.17	179	exon
ENSMUSG00000001773.15	59	exon
ENSMUSG00000001774.9	608	exon
ENSMUSG00000001783.4	1777	exon
ENSMUSG00000001785.14	199	exon
ENSMUSG00000001786.15	325	exon
ENSMUSG00000001794.14	2010	exon
ENSMUSG00000001802.17	223	exon
ENSMUSG00000001815.16	2	exon
ENSMUSG00000001827.13	123	exon
ENSMUSG00000001829.18	375	exon
ENSMUSG00000001833.18	5943	exon
ENSMUSG00000001844.11	254	exon
ENSMUSG00000001847.15	3578	exon
ENSMUSG00000001855.16	225	exon
ENSMUSG00000001864.14	90	exon
ENSMUSG00000001865.3	1	exon
ENSMUSG00000001870.17	67	exon
ENSMUSG00000001891.17	1430	exon
ENSMUSG00000001901.16	3	exon
ENSMUSG00000001909.17	338	exon
ENSMUSG00000001910.6	345	exon
ENSMUSG00000001911.17	2707	exon
ENSMUSG00000001918.18	22	exon
ENSMUSG00000001924.16	2889	exon
ENSMUSG00000001930.18	14	exon
ENSMUSG00000001942.9	117	exon
ENSMUSG00000001943.9	9	exon
ENSMUSG00000001946.15	204	exon
ENSMUSG00000001948.11	132	exon
ENSMUSG00000001962.9	284	exon
ENSMUSG00000001964.15	566	exon
ENSMUSG00000001983.8	22	exon
ENSMUSG00000001985.10	182	exon
ENSMUSG00000001986.17	1108	exon
ENSMUSG00000001988.10	82	exon
ENSMUSG00000001995.10	152	exon
ENSMUSG00000001998.16	48	exon
ENSMUSG00000001999.16	380	exon
ENSMUSG00000002006.13	257	exon
ENSMUSG00000002007.6	16	exon
ENSMUSG00000002010.18	1220	exon
ENSMUSG00000002012.14	1011	exon
ENSMUSG00000002014.13	907	exon
ENSMUSG00000002015.6	1502	exon
ENSMUSG00000002017.11	240	exon
ENSMUSG00000002020.16	5	exon
ENSMUSG00000002028.14	641	exon
ENSMUSG00000002031.14	354	exon
ENSMUSG00000002032.18	481	exon
ENSMUSG00000002033.15	7	exon
ENSMUSG00000002043.18	326	exon
ENSMUSG00000002052.7	889	exon
ENSMUSG00000002055.10	55	exon
ENSMUSG00000002057.5	1	exon
ENSMUSG00000002058.14	273	exon
ENSMUSG00000002059.19	174	exon
ENSMUSG00000002064.11	858	exon
ENSMUSG00000002068.17	168	exon
ENSMUSG00000002076.13	9	exon
ENSMUSG00000002083.14	239	exon
ENSMUSG00000002100.16	13	exon
ENSMUSG00000002102.16	3207	exon
ENSMUSG00000002103.17	416	exon
ENSMUSG00000002104.12	26	exon
ENSMUSG00000002105.16	190	exon
ENSMUSG00000002107.20	3686	exon
ENSMUSG00000002108.11	51	exon
ENSMUSG00000002109.15	68	exon
ENSMUSG00000002111.10	90	exon
ENSMUSG00000002129.12	458	exon
ENSMUSG00000002147.19	88	exon
ENSMUSG00000002190.14	83	exon
ENSMUSG00000002204.10	1	exon
ENSMUSG00000002205.17	328	exon
ENSMUSG00000002210.12	213	exon
ENSMUSG00000002221.12	254	exon
ENSMUSG00000002222.15	309	exon
ENSMUSG00000002227.16	33	exon
ENSMUSG00000002228.8	42	exon
ENSMUSG00000002233.14	233	exon
ENSMUSG00000002249.22	10	exon
ENSMUSG00000002250.17	267	exon
ENSMUSG00000002257.9	30	exon
ENSMUSG00000002265.18	2126	exon
ENSMUSG00000002266.18	13	exon
ENSMUSG00000002274.15	2042	exon
ENSMUSG00000002279.20	165	exon
ENSMUSG00000002280.12	328	exon
ENSMUSG00000002289.17	39	exon
ENSMUSG00000002297.17	10	exon
ENSMUSG00000002307.17	541	exon
ENSMUSG00000002308.17	215	exon
ENSMUSG00000002319.17	444	exon
ENSMUSG00000002320.16	41	exon
ENSMUSG00000002324.9	88	exon
ENSMUSG00000002325.16	70	exon
ENSMUSG00000002326.7	195	exon
ENSMUSG00000002329.8	419	exon
ENSMUSG00000002332.17	644	exon
ENSMUSG00000002341.9	1300	exon
ENSMUSG00000002342.18	239	exon
ENSMUSG00000002343.12	285	exon
ENSMUSG00000002345.19	351	exon
ENSMUSG00000002346.18	141	exon
ENSMUSG00000002365.11	112	exon
ENSMUSG00000002372.10	862	exon
ENSMUSG00000002379.8	4393	exon
ENSMUSG00000002393.15	222	exon
ENSMUSG00000002395.15	1414	exon
ENSMUSG00000002396.9	119	exon
ENSMUSG00000002409.19	97	exon
ENSMUSG00000002413.16	807	exon
ENSMUSG00000002416.14	4691	exon
ENSMUSG00000002428.13	186	exon
ENSMUSG00000002455.15	544	exon
ENSMUSG00000002458.14	265	exon
ENSMUSG00000002459.18	558	exon
ENSMUSG00000002475.17	886	exon
ENSMUSG00000002477.6	1346	exon
ENSMUSG00000002486.16	97	exon
ENSMUSG00000002489.17	590	exon
ENSMUSG00000002496.11	532	exon
ENSMUSG00000002500.16	1	exon
ENSMUSG00000002504.16	562	exon
ENSMUSG00000002524.18	2325	exon
ENSMUSG00000002546.18	658	exon
ENSMUSG00000002550.17	235	exon
ENSMUSG00000002565.17	1	exon
ENSMUSG00000002578.19	109	exon
ENSMUSG00000002580.8	2087	exon
ENSMUSG00000002588.14	5	exon
ENSMUSG00000002602.17	272	exon
ENSMUSG00000002603.16	93	exon
ENSMUSG00000002608.9	415	exon
ENSMUSG00000002617.15	51	exon
ENSMUSG00000002625.11	513	exon
ENSMUSG00000002633.5	23	exon
ENSMUSG00000002635.12	358	exon
ENSMUSG00000002658.10	730	exon
ENSMUSG00000002660.9	1407	exon
ENSMUSG00000002661.15	602	exon
ENSMUSG00000002668.9	9	exon
ENSMUSG00000002679.15	200	exon
ENSMUSG00000002688.9	104	exon
ENSMUSG00000002699.14	29	exon
ENSMUSG00000002718.15	334	exon
ENSMUSG00000002728.15	710	exon
ENSMUSG00000002731.7	183	exon
ENSMUSG00000002732.15	56	exon
ENSMUSG00000002733.9	178	exon
ENSMUSG00000002741.10	844	exon
ENSMUSG00000002748.8	728	exon
ENSMUSG00000002763.17	185	exon
ENSMUSG00000002767.14	857	exon
ENSMUSG00000002768.9	1837	exon
ENSMUSG00000002769.10	19	exon
ENSMUSG00000002771.13	71	exon
ENSMUSG00000002778.15	749	exon
ENSMUSG00000002781.20	194	exon
ENSMUSG00000002797.10	453	exon
ENSMUSG00000002799.7	79	exon
ENSMUSG00000002803.15	551	exon
ENSMUSG00000002804.5	171	exon
ENSMUSG00000002808.8	1212	exon
ENSMUSG00000002812.5	477	exon
ENSMUSG00000002814.16	14	exon
ENSMUSG00000002820.7	283	exon
ENSMUSG00000002825.9	162	exon
ENSMUSG00000002831.16	7	exon
ENSMUSG00000002833.12	777	exon
ENSMUSG00000002835.10	79	exon
ENSMUSG00000002844.10	3312	exon
ENSMUSG00000002845.15	34	exon
ENSMUSG00000002846.10	202	exon
ENSMUSG00000002847.8	2	exon
ENSMUSG00000002870.9	34	exon
ENSMUSG00000002871.15	319	exon
ENSMUSG00000002881.15	169	exon
ENSMUSG00000002885.15	54	exon
ENSMUSG00000002897.6	84	exon
ENSMUSG00000002900.18	76	exon
ENSMUSG00000002908.19	104	exon
ENSMUSG00000002910.12	103	exon
ENSMUSG00000002930.7	329	exon
ENSMUSG00000002944.16	20	exon
ENSMUSG00000002948.20	704	exon
ENSMUSG00000002949.16	699	exon
ENSMUSG00000002957.12	1590	exon
ENSMUSG00000002963.18	158	exon
ENSMUSG00000002968.10	916	exon
ENSMUSG00000002980.15	187	exon
ENSMUSG00000002981.11	2282	exon
ENSMUSG00000002983.19	102	exon
ENSMUSG00000002984.18	1902	exon
ENSMUSG00000002985.17	53129	exon
ENSMUSG00000002992.18	1	exon
ENSMUSG00000002996.18	206	exon
ENSMUSG00000002997.16	410	exon
ENSMUSG00000003031.15	385	exon
ENSMUSG00000003032.9	29	exon
ENSMUSG00000003033.16	721	exon
ENSMUSG00000003037.17	689	exon
ENSMUSG00000003038.16	129	exon
ENSMUSG00000003039.10	1122	exon
ENSMUSG00000003051.14	5	exon
ENSMUSG00000003062.14	1390	exon
ENSMUSG00000003068.18	1094	exon
ENSMUSG00000003070.7	175	exon
ENSMUSG00000003072.16	11239	exon
ENSMUSG00000003099.12	2005	exon
ENSMUSG00000003119.15	262	exon
ENSMUSG00000003123.16	134	exon
ENSMUSG00000003131.8	1876	exon
ENSMUSG00000003134.11	171	exon
ENSMUSG00000003135.16	184	exon
ENSMUSG00000003153.11	619	exon
ENSMUSG00000003154.17	157	exon
ENSMUSG00000003161.16	1655	exon
ENSMUSG00000003166.21	667	exon
ENSMUSG00000003184.16	138	exon
ENSMUSG00000003190.13	42	exon
ENSMUSG00000003198.11	68	exon
ENSMUSG00000003199.17	423	exon
ENSMUSG00000003200.11	410	exon
ENSMUSG00000003206.8	25	exon
ENSMUSG00000003208.10	157	exon
ENSMUSG00000003226.8	283	exon
ENSMUSG00000003227.5	2	exon
ENSMUSG00000003228.10	95	exon
ENSMUSG00000003233.13	235	exon
ENSMUSG00000003234.17	518	exon
ENSMUSG00000003235.14	631	exon
ENSMUSG00000003269.20	1112	exon
ENSMUSG00000003271.18	128	exon
ENSMUSG00000003273.15	2225	exon
ENSMUSG00000003279.18	3956	exon
ENSMUSG00000003282.10	7	exon
ENSMUSG00000003283.16	21	exon
ENSMUSG00000003299.11	1081	exon
ENSMUSG00000003308.16	936	exon
ENSMUSG00000003309.15	4	exon
ENSMUSG00000003316.15	1179	exon
ENSMUSG00000003341.10	7	exon
ENSMUSG00000003344.16	467	exon
ENSMUSG00000003345.17	641	exon
ENSMUSG00000003346.15	1301	exon
ENSMUSG00000003348.11	97	exon
ENSMUSG00000003352.15	1562	exon
ENSMUSG00000003354.7	102	exon
ENSMUSG00000003355.8	36	exon
ENSMUSG00000003360.16	251	exon
ENSMUSG00000003363.16	3675	exon
ENSMUSG00000003378.10	564	exon
ENSMUSG00000003380.12	4133	exon
ENSMUSG00000003382.19	120	exon
ENSMUSG00000003402.15	502	exon
ENSMUSG00000003410.9	3875	exon
ENSMUSG00000003411.11	1191	exon
ENSMUSG00000003418.12	45	exon
ENSMUSG00000003420.9	230	exon
ENSMUSG00000003421.14	527	exon
ENSMUSG00000003423.16	322	exon
ENSMUSG00000003429.12	3397	exon
ENSMUSG00000003435.10	1167	exon
ENSMUSG00000003436.12	56	exon
ENSMUSG00000003437.15	375	exon
ENSMUSG00000003438.18	757	exon
ENSMUSG00000003444.9	193	exon
ENSMUSG00000003452.16	580	exon
ENSMUSG00000003458.13	733	exon
ENSMUSG00000003464.14	892	exon
ENSMUSG00000003469.10	2096	exon
ENSMUSG00000003476.17	11	exon
ENSMUSG00000003477.6	15	exon
ENSMUSG00000003484.5	4	exon
ENSMUSG00000003500.14	522	exon
ENSMUSG00000003518.14	2442	exon
ENSMUSG00000003526.13	322	exon
ENSMUSG00000003527.10	180	exon
ENSMUSG00000003528.16	438	exon
ENSMUSG00000003531.16	1721	exon
ENSMUSG00000003534.18	615	exon
ENSMUSG00000003541.7	91	exon
ENSMUSG00000003545.4	79	exon
ENSMUSG00000003546.11	119	exon
ENSMUSG00000003549.10	280	exon
ENSMUSG00000003555.9	2	exon
ENSMUSG00000003559.9	214	exon
ENSMUSG00000003573.16	1508	exon
ENSMUSG00000003575.14	765	exon
ENSMUSG00000003581.15	209	exon
ENSMUSG00000003585.14	321	exon
ENSMUSG00000003604.15	79	exon
ENSMUSG00000003617.17	90	exon
ENSMUSG00000003623.5	252	exon
ENSMUSG00000003644.18	147	exon
ENSMUSG00000003657.10	2666	exon
ENSMUSG00000003660.11	540	exon
ENSMUSG00000003662.11	419	exon
ENSMUSG00000003665.8	25	exon
ENSMUSG00000003680.17	102	exon
ENSMUSG00000003721.15	961	exon
ENSMUSG00000003731.14	403	exon
ENSMUSG00000003746.17	184	exon
ENSMUSG00000003752.10	30	exon
ENSMUSG00000003762.14	116	exon
ENSMUSG00000003778.15	550	exon
ENSMUSG00000003779.17	14	exon
ENSMUSG00000003808.19	238	exon
ENSMUSG00000003809.15	184	exon
ENSMUSG00000003810.15	222	exon
ENSMUSG00000003812.14	109	exon
ENSMUSG00000003813.16	1339	exon
ENSMUSG00000003814.9	2667	exon
ENSMUSG00000003824.13	123	exon
ENSMUSG00000003847.17	178	exon
ENSMUSG00000003848.15	367	exon
ENSMUSG00000003849.9	76	exon
ENSMUSG00000003863.19	851	exon
ENSMUSG00000003865.17	69	exon
ENSMUSG00000003868.15	402	exon
ENSMUSG00000003872.10	821	exon
ENSMUSG00000003873.12	1229	exon
ENSMUSG00000003882.6	2	exon
ENSMUSG00000003923.15	332	exon
ENSMUSG00000003929.12	155	exon
ENSMUSG00000003934.6	1014	exon
ENSMUSG00000003948.18	1370	exon
ENSMUSG00000003949.17	1104	exon
ENSMUSG00000003955.9	1870	exon
ENSMUSG00000003970.10	5663	exon
ENSMUSG00000003974.7	526	exon
ENSMUSG00000003992.16	979	exon
ENSMUSG00000004018.10	50	exon
ENSMUSG00000004031.14	522	exon
ENSMUSG00000004032.11	3821	exon
ENSMUSG00000004035.13	242	exon
ENSMUSG00000004038.10	4	exon
ENSMUSG00000004040.17	522	exon
ENSMUSG00000004043.15	26	exon
ENSMUSG00000004044.10	259	exon
ENSMUSG00000004054.10	140	exon
ENSMUSG00000004056.17	393	exon
ENSMUSG00000004069.18	991	exon
ENSMUSG00000004070.16	1607	exon
ENSMUSG00000004071.14	2545	exon
ENSMUSG00000004085.15	84	exon
ENSMUSG00000004096.10	1888	exon
ENSMUSG00000004098.8	4	exon
ENSMUSG00000004099.17	284	exon
ENSMUSG00000004100.13	143	exon
ENSMUSG00000004105.9	11	exon
ENSMUSG00000004110.19	476	exon
ENSMUSG00000004113.20	204	exon
ENSMUSG00000004127.13	118	exon
ENSMUSG00000004151.18	1318	exon
ENSMUSG00000004187.12	1391	exon
ENSMUSG00000004207.16	1610	exon
ENSMUSG00000004221.17	154	exon
ENSMUSG00000004231.16	24	exon
ENSMUSG00000004233.15	36	exon
ENSMUSG00000004263.16	558	exon
ENSMUSG00000004264.18	1035	exon
ENSMUSG00000004266.16	42	exon
ENSMUSG00000004267.17	4759	exon
ENSMUSG00000004268.12	1022	exon
ENSMUSG00000004270.14	201	exon
ENSMUSG00000004285.13	4616	exon
ENSMUSG00000004296.15	3	exon
ENSMUSG00000004317.15	91	exon
ENSMUSG00000004319.16	2418	exon
ENSMUSG00000004328.16	1	exon
ENSMUSG00000004341.9	4	exon
ENSMUSG00000004347.18	105	exon
ENSMUSG00000004356.9	82	exon
ENSMUSG00000004360.10	360	exon
ENSMUSG00000004364.15	451	exon
ENSMUSG00000004366.5	3296	exon
ENSMUSG00000004371.16	10	exon
ENSMUSG00000004383.19	444	exon
ENSMUSG00000004393.11	412	exon
ENSMUSG00000004394.13	1169	exon
ENSMUSG00000004415.16	9	exon
ENSMUSG00000004446.13	115	exon
ENSMUSG00000004451.15	466	exon
ENSMUSG00000004455.17	115	exon
ENSMUSG00000004460.18	1048	exon
ENSMUSG00000004462.8	125	exon
ENSMUSG00000004473.11	113	exon
ENSMUSG00000004500.10	31	exon
ENSMUSG00000004508.7	124	exon
ENSMUSG00000004530.13	606	exon
ENSMUSG00000004535.13	2581	exon
ENSMUSG00000004552.17	1	exon
ENSMUSG00000004558.16	8729	exon
ENSMUSG00000004561.15	120	exon
ENSMUSG00000004562.17	207	exon
ENSMUSG00000004565.16	191	exon
ENSMUSG00000004567.17	704	exon
ENSMUSG00000004568.14	186	exon
ENSMUSG00000004591.17	381	exon
ENSMUSG00000004609.12	35	exon
ENSMUSG00000004610.5	1339	exon
ENSMUSG00000004612.10	1	exon
ENSMUSG00000004626.15	145	exon
ENSMUSG00000004630.19	3623	exon
ENSMUSG00000004631.16	527	exon
ENSMUSG00000004633.18	1122	exon
ENSMUSG00000004637.16	315	exon
ENSMUSG00000004642.14	66	exon
ENSMUSG00000004651.7	2	exon
ENSMUSG00000004655.6	55	exon
ENSMUSG00000004661.16	32	exon
ENSMUSG00000004665.11	93	exon
ENSMUSG00000004667.19	1139	exon
ENSMUSG00000004677.19	41	exon
ENSMUSG00000004698.12	196	exon
ENSMUSG00000004707.15	4	exon
ENSMUSG00000004730.16	30	exon
ENSMUSG00000004748.6	918	exon
ENSMUSG00000004768.15	224	exon
ENSMUSG00000004771.13	1492	exon
ENSMUSG00000004788.12	696	exon
ENSMUSG00000004789.11	721	exon
ENSMUSG00000004791.8	59	exon
ENSMUSG00000004798.15	200	exon
ENSMUSG00000004814.11	5	exon
ENSMUSG00000004815.13	153	exon
ENSMUSG00000004837.3	65	exon
ENSMUSG00000004843.8	648	exon
ENSMUSG00000004846.11	207	exon
ENSMUSG00000004849.15	5154	exon
ENSMUSG00000004864.14	30	exon
ENSMUSG00000004865.17	839	exon
ENSMUSG00000004872.16	15	exon
ENSMUSG00000004880.12	179	exon
ENSMUSG00000004885.6	143	exon
ENSMUSG00000004891.17	55	exon
ENSMUSG00000004892.14	2345	exon
ENSMUSG00000004894.11	332	exon
ENSMUSG00000004895.10	473	exon
ENSMUSG00000004896.17	161	exon
ENSMUSG00000004897.18	2812	exon
ENSMUSG00000004902.8	666	exon
ENSMUSG00000004929.13	311	exon
ENSMUSG00000004931.12	150	exon
ENSMUSG00000004933.18	1076	exon
ENSMUSG00000004934.15	478	exon
ENSMUSG00000004936.9	1908	exon
ENSMUSG00000004937.7	1523	exon
