GeneID	nReads	ftype
ENSMUSG00000000605.10	792	exon
ENSMUSG00000000627.16	65	exon
ENSMUSG00000000628.11	4	exon
ENSMUSG00000000631.21	393	exon
ENSMUSG00000000632.14	1152	exon
ENSMUSG00000000686.12	3	exon
ENSMUSG00000000693.11	5	exon
ENSMUSG00000000708.15	29	exon
ENSMUSG00000000711.4	219	exon
ENSMUSG00000000732.10	11	exon
ENSMUSG00000000738.19	94	exon
ENSMUSG00000000740.13	746	exon
ENSMUSG00000000743.10	143	exon
ENSMUSG00000000751.14	144	exon
ENSMUSG00000000753.16	7	exon
ENSMUSG00000000759.15	56	exon
ENSMUSG00000000766.19	9	exon
ENSMUSG00000000776.14	68	exon
ENSMUSG00000000782.17	45	exon
ENSMUSG00000000787.13	176	exon
ENSMUSG00000000791.10	1	exon
ENSMUSG00000000792.3	6	exon
ENSMUSG00000000794.10	100	exon
ENSMUSG00000000804.15	102	exon
ENSMUSG00000000805.19	8	exon
ENSMUSG00000000811.15	4	exon
ENSMUSG00000000823.17	146	exon
ENSMUSG00000000826.17	540	exon
ENSMUSG00000000827.19	138	exon
ENSMUSG00000000838.18	80	exon
ENSMUSG00000000861.16	181	exon
ENSMUSG00000000876.12	59	exon
ENSMUSG00000000881.13	448	exon
ENSMUSG00000000884.18	4	exon
ENSMUSG00000000901.18	4	exon
ENSMUSG00000000902.14	321	exon
ENSMUSG00000000915.16	164	exon
ENSMUSG00000000916.16	28	exon
ENSMUSG00000000934.10	32	exon
ENSMUSG00000000948.17	11	exon
ENSMUSG00000000957.12	51	exon
ENSMUSG00000000959.8	137	exon
ENSMUSG00000000976.14	116	exon
ENSMUSG00000000983.14	2	exon
ENSMUSG00000001016.13	296	exon
ENSMUSG00000001017.17	317	exon
ENSMUSG00000001018.16	98	exon
ENSMUSG00000001021.14	5	exon
ENSMUSG00000001025.9	36	exon
ENSMUSG00000001034.18	14	exon
ENSMUSG00000001036.18	243	exon
ENSMUSG00000001039.13	26	exon
ENSMUSG00000001052.16	94	exon
ENSMUSG00000001053.16	83	exon
ENSMUSG00000001054.10	185	exon
ENSMUSG00000001056.4	173	exon
ENSMUSG00000001062.19	77	exon
ENSMUSG00000001065.16	61	exon
ENSMUSG00000001082.13	66	exon
ENSMUSG00000001089.15	155	exon
ENSMUSG00000001098.16	81	exon
ENSMUSG00000001100.11	129	exon
ENSMUSG00000001103.8	2	exon
ENSMUSG00000001105.16	238	exon
ENSMUSG00000001119.8	238	exon
ENSMUSG00000001120.16	85	exon
ENSMUSG00000001123.16	6	exon
ENSMUSG00000001127.13	355	exon
ENSMUSG00000001128.8	37	exon
ENSMUSG00000001134.10	12	exon
ENSMUSG00000001138.14	53	exon
ENSMUSG00000001143.14	86	exon
ENSMUSG00000001150.8	101	exon
ENSMUSG00000001151.11	118	exon
ENSMUSG00000001155.14	3	exon
ENSMUSG00000001156.10	74	exon
ENSMUSG00000001157.14	69	exon
ENSMUSG00000001158.14	212	exon
ENSMUSG00000001173.16	166	exon
ENSMUSG00000001175.17	10367	exon
ENSMUSG00000001211.16	403	exon
ENSMUSG00000001227.13	290	exon
ENSMUSG00000001228.15	8	exon
ENSMUSG00000001229.10	136	exon
ENSMUSG00000001240.14	6	exon
ENSMUSG00000001247.17	4	exon
ENSMUSG00000001248.16	215	exon
ENSMUSG00000001260.11	20	exon
ENSMUSG00000001270.10	4294	exon
ENSMUSG00000001280.14	56	exon
ENSMUSG00000001285.13	97	exon
ENSMUSG00000001288.16	48	exon
ENSMUSG00000001289.13	412	exon
ENSMUSG00000001300.17	123	exon
ENSMUSG00000001305.6	43	exon
ENSMUSG00000001313.13	699	exon
ENSMUSG00000001323.18	103	exon
ENSMUSG00000001334.11	392	exon
ENSMUSG00000001349.6	1	exon
ENSMUSG00000001366.15	116	exon
ENSMUSG00000001376.18	80	exon
ENSMUSG00000001380.8	243	exon
ENSMUSG00000001383.10	427	exon
ENSMUSG00000001415.11	427	exon
ENSMUSG00000001416.14	381	exon
ENSMUSG00000001418.14	65	exon
ENSMUSG00000001419.18	454	exon
ENSMUSG00000001424.15	144	exon
ENSMUSG00000001435.16	2	exon
ENSMUSG00000001436.16	48	exon
ENSMUSG00000001440.6	214	exon
ENSMUSG00000001441.14	680	exon
ENSMUSG00000001444.3	1	exon
ENSMUSG00000001445.11	98	exon
ENSMUSG00000001467.6	65	exon
ENSMUSG00000001472.18	813	exon
ENSMUSG00000001482.16	39	exon
ENSMUSG00000001493.10	7	exon
ENSMUSG00000001496.16	35	exon
ENSMUSG00000001506.11	12	exon
ENSMUSG00000001507.17	16	exon
ENSMUSG00000001510.9	1	exon
ENSMUSG00000001517.15	7	exon
ENSMUSG00000001518.13	58	exon
ENSMUSG00000001520.13	13	exon
ENSMUSG00000001521.13	78	exon
ENSMUSG00000001524.15	65	exon
ENSMUSG00000001525.11	747	exon
ENSMUSG00000001542.8	48	exon
ENSMUSG00000001552.15	205	exon
ENSMUSG00000001555.11	14	exon
ENSMUSG00000001569.11	112	exon
ENSMUSG00000001576.16	201	exon
ENSMUSG00000001627.13	69	exon
ENSMUSG00000001630.14	34	exon
ENSMUSG00000001632.17	82	exon
ENSMUSG00000001642.19	9	exon
ENSMUSG00000001663.11	4	exon
ENSMUSG00000001665.12	10	exon
ENSMUSG00000001666.9	37	exon
ENSMUSG00000001672.15	3	exon
ENSMUSG00000001674.12	57	exon
ENSMUSG00000001687.16	499	exon
ENSMUSG00000001700.11	24	exon
ENSMUSG00000001707.9	55	exon
ENSMUSG00000001729.15	461	exon
ENSMUSG00000001741.13	10	exon
ENSMUSG00000001750.17	7	exon
ENSMUSG00000001751.10	5	exon
ENSMUSG00000001755.13	53	exon
ENSMUSG00000001761.8	13	exon
ENSMUSG00000001763.15	23	exon
ENSMUSG00000001767.6	54	exon
ENSMUSG00000001768.17	47	exon
ENSMUSG00000001773.15	5	exon
ENSMUSG00000001774.9	103	exon
ENSMUSG00000001783.4	387	exon
ENSMUSG00000001785.14	51	exon
ENSMUSG00000001786.15	56	exon
ENSMUSG00000001794.14	357	exon
ENSMUSG00000001802.17	143	exon
ENSMUSG00000001827.13	1	exon
ENSMUSG00000001829.18	114	exon
ENSMUSG00000001833.18	460	exon
ENSMUSG00000001844.11	52	exon
ENSMUSG00000001847.15	382	exon
ENSMUSG00000001855.16	85	exon
ENSMUSG00000001864.14	16	exon
ENSMUSG00000001870.17	12	exon
ENSMUSG00000001891.17	152	exon
ENSMUSG00000001909.17	217	exon
ENSMUSG00000001910.6	144	exon
ENSMUSG00000001911.17	441	exon
ENSMUSG00000001918.18	8	exon
ENSMUSG00000001924.16	451	exon
ENSMUSG00000001930.18	6	exon
ENSMUSG00000001942.9	85	exon
ENSMUSG00000001943.9	2	exon
ENSMUSG00000001946.15	35	exon
ENSMUSG00000001948.11	12	exon
ENSMUSG00000001962.9	97	exon
ENSMUSG00000001964.15	120	exon
ENSMUSG00000001983.8	7	exon
ENSMUSG00000001985.10	123	exon
ENSMUSG00000001986.17	300	exon
ENSMUSG00000001988.10	1	exon
ENSMUSG00000001995.10	39	exon
ENSMUSG00000001998.16	17	exon
ENSMUSG00000001999.16	39	exon
ENSMUSG00000002006.13	340	exon
ENSMUSG00000002007.6	21	exon
ENSMUSG00000002010.18	314	exon
ENSMUSG00000002012.14	160	exon
ENSMUSG00000002014.13	114	exon
ENSMUSG00000002015.6	160	exon
ENSMUSG00000002017.11	58	exon
ENSMUSG00000002020.16	4	exon
ENSMUSG00000002028.14	750	exon
ENSMUSG00000002031.14	74	exon
ENSMUSG00000002032.18	13	exon
ENSMUSG00000002043.18	40	exon
ENSMUSG00000002052.7	289	exon
ENSMUSG00000002055.10	8	exon
ENSMUSG00000002058.14	15	exon
ENSMUSG00000002059.19	109	exon
ENSMUSG00000002064.11	112	exon
ENSMUSG00000002068.17	10	exon
ENSMUSG00000002083.14	96	exon
ENSMUSG00000002102.16	375	exon
ENSMUSG00000002103.17	199	exon
ENSMUSG00000002104.12	7	exon
ENSMUSG00000002105.16	22	exon
ENSMUSG00000002107.20	2206	exon
ENSMUSG00000002108.11	8	exon
ENSMUSG00000002109.15	24	exon
ENSMUSG00000002111.10	15	exon
ENSMUSG00000002129.12	201	exon
ENSMUSG00000002147.19	47	exon
ENSMUSG00000002190.14	27	exon
ENSMUSG00000002204.10	1	exon
ENSMUSG00000002205.17	92	exon
ENSMUSG00000002210.12	150	exon
ENSMUSG00000002221.12	96	exon
ENSMUSG00000002222.15	215	exon
ENSMUSG00000002227.16	39	exon
ENSMUSG00000002228.8	5	exon
ENSMUSG00000002233.14	9	exon
ENSMUSG00000002249.22	4	exon
ENSMUSG00000002250.17	70	exon
ENSMUSG00000002257.9	4	exon
ENSMUSG00000002265.18	616	exon
ENSMUSG00000002266.18	1	exon
ENSMUSG00000002274.15	85	exon
ENSMUSG00000002279.20	72	exon
ENSMUSG00000002280.12	85	exon
ENSMUSG00000002297.17	1	exon
ENSMUSG00000002307.17	104	exon
ENSMUSG00000002308.17	27	exon
ENSMUSG00000002319.17	134	exon
ENSMUSG00000002320.16	9	exon
ENSMUSG00000002324.9	18	exon
ENSMUSG00000002325.16	22	exon
ENSMUSG00000002326.7	40	exon
ENSMUSG00000002329.8	138	exon
ENSMUSG00000002332.17	160	exon
ENSMUSG00000002341.9	385	exon
ENSMUSG00000002342.18	87	exon
ENSMUSG00000002343.12	27	exon
ENSMUSG00000002345.19	81	exon
ENSMUSG00000002346.18	87	exon
ENSMUSG00000002365.11	32	exon
ENSMUSG00000002372.10	223	exon
ENSMUSG00000002379.8	173	exon
ENSMUSG00000002393.15	136	exon
ENSMUSG00000002395.15	209	exon
ENSMUSG00000002396.9	55	exon
ENSMUSG00000002409.19	20	exon
ENSMUSG00000002413.16	216	exon
ENSMUSG00000002416.14	190	exon
ENSMUSG00000002428.13	25	exon
ENSMUSG00000002455.15	150	exon
ENSMUSG00000002458.14	17	exon
ENSMUSG00000002459.18	245	exon
ENSMUSG00000002475.17	59	exon
ENSMUSG00000002477.6	117	exon
ENSMUSG00000002486.16	32	exon
ENSMUSG00000002489.17	142	exon
ENSMUSG00000002496.11	167	exon
ENSMUSG00000002500.16	3	exon
ENSMUSG00000002504.16	36	exon
ENSMUSG00000002524.18	357	exon
ENSMUSG00000002546.18	297	exon
ENSMUSG00000002550.17	61	exon
ENSMUSG00000002578.19	122	exon
ENSMUSG00000002580.8	265	exon
ENSMUSG00000002602.17	41	exon
ENSMUSG00000002603.16	1	exon
ENSMUSG00000002608.9	125	exon
ENSMUSG00000002617.15	24	exon
ENSMUSG00000002625.11	384	exon
ENSMUSG00000002633.5	5	exon
ENSMUSG00000002635.12	30	exon
ENSMUSG00000002658.10	195	exon
ENSMUSG00000002660.9	201	exon
ENSMUSG00000002661.15	56	exon
ENSMUSG00000002668.9	2	exon
ENSMUSG00000002679.15	10	exon
ENSMUSG00000002688.9	46	exon
ENSMUSG00000002699.14	1	exon
ENSMUSG00000002718.15	73	exon
ENSMUSG00000002728.15	102	exon
ENSMUSG00000002731.7	6	exon
ENSMUSG00000002732.15	3	exon
ENSMUSG00000002733.9	55	exon
ENSMUSG00000002741.10	188	exon
ENSMUSG00000002748.8	305	exon
ENSMUSG00000002763.17	132	exon
ENSMUSG00000002767.14	104	exon
ENSMUSG00000002768.9	258	exon
ENSMUSG00000002771.13	19	exon
ENSMUSG00000002778.15	129	exon
ENSMUSG00000002781.20	45	exon
ENSMUSG00000002797.10	57	exon
ENSMUSG00000002799.7	50	exon
ENSMUSG00000002803.15	179	exon
ENSMUSG00000002804.5	12	exon
ENSMUSG00000002808.8	189	exon
ENSMUSG00000002812.5	101	exon
ENSMUSG00000002814.16	8	exon
ENSMUSG00000002820.7	39	exon
ENSMUSG00000002825.9	85	exon
ENSMUSG00000002833.12	163	exon
ENSMUSG00000002835.10	23	exon
ENSMUSG00000002844.10	277	exon
ENSMUSG00000002845.15	9	exon
ENSMUSG00000002846.10	16	exon
ENSMUSG00000002847.8	1	exon
ENSMUSG00000002870.9	15	exon
ENSMUSG00000002871.15	137	exon
ENSMUSG00000002881.15	17	exon
ENSMUSG00000002885.15	6	exon
ENSMUSG00000002897.6	23	exon
ENSMUSG00000002900.18	90	exon
ENSMUSG00000002908.19	44	exon
ENSMUSG00000002910.12	42	exon
ENSMUSG00000002930.7	1	exon
ENSMUSG00000002948.20	321	exon
ENSMUSG00000002949.16	176	exon
ENSMUSG00000002957.12	252	exon
ENSMUSG00000002963.18	76	exon
ENSMUSG00000002968.10	282	exon
ENSMUSG00000002980.15	28	exon
ENSMUSG00000002981.11	664	exon
ENSMUSG00000002983.19	4	exon
ENSMUSG00000002984.18	204	exon
ENSMUSG00000002985.17	5240	exon
ENSMUSG00000002996.18	65	exon
ENSMUSG00000002997.16	204	exon
ENSMUSG00000003031.15	29	exon
ENSMUSG00000003032.9	12	exon
ENSMUSG00000003033.16	222	exon
ENSMUSG00000003037.17	83	exon
ENSMUSG00000003038.16	70	exon
ENSMUSG00000003039.10	162	exon
ENSMUSG00000003062.14	116	exon
ENSMUSG00000003068.18	292	exon
ENSMUSG00000003070.7	22	exon
ENSMUSG00000003072.16	524	exon
ENSMUSG00000003099.12	192	exon
ENSMUSG00000003119.15	113	exon
ENSMUSG00000003123.16	29	exon
ENSMUSG00000003131.8	261	exon
ENSMUSG00000003134.11	263	exon
ENSMUSG00000003135.16	52	exon
ENSMUSG00000003153.11	184	exon
ENSMUSG00000003154.17	122	exon
ENSMUSG00000003161.16	232	exon
ENSMUSG00000003166.21	165	exon
ENSMUSG00000003184.16	74	exon
ENSMUSG00000003190.13	9	exon
ENSMUSG00000003198.11	1	exon
ENSMUSG00000003199.17	173	exon
ENSMUSG00000003200.11	103	exon
ENSMUSG00000003208.10	17	exon
ENSMUSG00000003226.8	219	exon
ENSMUSG00000003228.10	34	exon
ENSMUSG00000003233.13	65	exon
ENSMUSG00000003234.17	176	exon
ENSMUSG00000003235.14	116	exon
ENSMUSG00000003269.20	235	exon
ENSMUSG00000003271.18	6	exon
ENSMUSG00000003273.15	1452	exon
ENSMUSG00000003279.18	366	exon
ENSMUSG00000003282.10	5	exon
ENSMUSG00000003283.16	8	exon
ENSMUSG00000003299.11	129	exon
ENSMUSG00000003308.16	322	exon
ENSMUSG00000003309.15	1	exon
ENSMUSG00000003316.15	387	exon
ENSMUSG00000003344.16	349	exon
ENSMUSG00000003345.17	451	exon
ENSMUSG00000003346.15	505	exon
ENSMUSG00000003348.11	9	exon
ENSMUSG00000003352.15	444	exon
ENSMUSG00000003354.7	44	exon
ENSMUSG00000003360.16	41	exon
ENSMUSG00000003363.16	622	exon
ENSMUSG00000003378.10	453	exon
ENSMUSG00000003379.8	1	exon
ENSMUSG00000003380.12	369	exon
ENSMUSG00000003382.19	50	exon
ENSMUSG00000003402.15	262	exon
ENSMUSG00000003410.9	1761	exon
ENSMUSG00000003411.11	135	exon
ENSMUSG00000003420.9	23	exon
ENSMUSG00000003421.14	87	exon
ENSMUSG00000003423.16	51	exon
ENSMUSG00000003429.12	539	exon
ENSMUSG00000003435.10	383	exon
ENSMUSG00000003437.15	284	exon
ENSMUSG00000003438.18	87	exon
ENSMUSG00000003444.9	14	exon
ENSMUSG00000003452.16	164	exon
ENSMUSG00000003458.13	205	exon
ENSMUSG00000003464.14	147	exon
ENSMUSG00000003469.10	765	exon
ENSMUSG00000003477.6	2	exon
ENSMUSG00000003500.14	132	exon
ENSMUSG00000003518.14	439	exon
ENSMUSG00000003526.13	62	exon
ENSMUSG00000003527.10	43	exon
ENSMUSG00000003528.16	108	exon
ENSMUSG00000003531.16	131	exon
ENSMUSG00000003534.18	163	exon
ENSMUSG00000003541.7	29	exon
ENSMUSG00000003545.4	81	exon
ENSMUSG00000003546.11	38	exon
ENSMUSG00000003549.10	105	exon
ENSMUSG00000003559.9	28	exon
ENSMUSG00000003573.16	42	exon
ENSMUSG00000003575.14	541	exon
ENSMUSG00000003581.15	96	exon
ENSMUSG00000003585.14	73	exon
ENSMUSG00000003604.15	35	exon
ENSMUSG00000003617.17	11	exon
ENSMUSG00000003623.5	74	exon
ENSMUSG00000003644.18	33	exon
ENSMUSG00000003657.10	11	exon
ENSMUSG00000003660.11	271	exon
ENSMUSG00000003662.11	109	exon
ENSMUSG00000003665.8	16	exon
ENSMUSG00000003680.17	8	exon
ENSMUSG00000003721.15	91	exon
ENSMUSG00000003731.14	87	exon
ENSMUSG00000003746.17	127	exon
ENSMUSG00000003752.10	7	exon
ENSMUSG00000003762.14	51	exon
ENSMUSG00000003778.15	220	exon
ENSMUSG00000003779.17	1	exon
ENSMUSG00000003808.19	126	exon
ENSMUSG00000003809.15	45	exon
ENSMUSG00000003810.15	100	exon
ENSMUSG00000003812.14	18	exon
ENSMUSG00000003813.16	163	exon
ENSMUSG00000003814.9	1034	exon
ENSMUSG00000003824.13	12	exon
ENSMUSG00000003847.17	177	exon
ENSMUSG00000003848.15	126	exon
ENSMUSG00000003849.9	8	exon
ENSMUSG00000003863.19	221	exon
ENSMUSG00000003865.17	21	exon
ENSMUSG00000003868.15	49	exon
ENSMUSG00000003872.10	187	exon
ENSMUSG00000003873.12	113	exon
ENSMUSG00000003923.15	79	exon
ENSMUSG00000003929.12	73	exon
ENSMUSG00000003934.6	699	exon
ENSMUSG00000003948.18	277	exon
ENSMUSG00000003949.17	328	exon
ENSMUSG00000003955.9	148	exon
ENSMUSG00000003970.10	1023	exon
ENSMUSG00000003974.7	171	exon
ENSMUSG00000003992.16	270	exon
ENSMUSG00000004018.10	15	exon
ENSMUSG00000004031.14	78	exon
ENSMUSG00000004032.11	411	exon
ENSMUSG00000004035.13	37	exon
ENSMUSG00000004040.17	99	exon
ENSMUSG00000004043.15	7	exon
ENSMUSG00000004044.10	44	exon
ENSMUSG00000004054.10	123	exon
ENSMUSG00000004056.17	256	exon
ENSMUSG00000004069.18	143	exon
ENSMUSG00000004070.16	255	exon
ENSMUSG00000004071.14	587	exon
ENSMUSG00000004085.15	6	exon
ENSMUSG00000004096.10	179	exon
ENSMUSG00000004099.17	115	exon
ENSMUSG00000004100.13	94	exon
ENSMUSG00000004110.19	832	exon
ENSMUSG00000004113.20	142	exon
ENSMUSG00000004127.13	9	exon
ENSMUSG00000004151.18	115	exon
ENSMUSG00000004187.12	554	exon
ENSMUSG00000004207.16	835	exon
ENSMUSG00000004221.17	37	exon
ENSMUSG00000004233.15	13	exon
ENSMUSG00000004263.16	232	exon
ENSMUSG00000004264.18	193	exon
ENSMUSG00000004266.16	14	exon
ENSMUSG00000004267.17	1783	exon
ENSMUSG00000004268.12	122	exon
ENSMUSG00000004270.14	54	exon
ENSMUSG00000004285.13	344	exon
ENSMUSG00000004317.15	71	exon
ENSMUSG00000004319.16	559	exon
ENSMUSG00000004328.16	4	exon
ENSMUSG00000004341.9	29	exon
ENSMUSG00000004347.18	144	exon
ENSMUSG00000004356.9	35	exon
ENSMUSG00000004360.10	134	exon
ENSMUSG00000004364.15	126	exon
ENSMUSG00000004366.5	216	exon
ENSMUSG00000004383.19	116	exon
ENSMUSG00000004393.11	50	exon
ENSMUSG00000004394.13	197	exon
ENSMUSG00000004415.16	14	exon
ENSMUSG00000004446.13	2	exon
ENSMUSG00000004451.15	29	exon
ENSMUSG00000004455.17	122	exon
ENSMUSG00000004460.18	143	exon
ENSMUSG00000004462.8	34	exon
ENSMUSG00000004473.11	1	exon
ENSMUSG00000004500.10	12	exon
ENSMUSG00000004508.7	36	exon
ENSMUSG00000004530.13	114	exon
ENSMUSG00000004535.13	222	exon
ENSMUSG00000004558.16	1466	exon
ENSMUSG00000004561.15	109	exon
ENSMUSG00000004562.17	35	exon
ENSMUSG00000004565.16	98	exon
ENSMUSG00000004567.17	139	exon
ENSMUSG00000004568.14	38	exon
ENSMUSG00000004591.17	69	exon
ENSMUSG00000004609.12	4	exon
ENSMUSG00000004610.5	160	exon
ENSMUSG00000004626.15	110	exon
ENSMUSG00000004630.19	1	exon
ENSMUSG00000004631.16	94	exon
ENSMUSG00000004633.18	67	exon
ENSMUSG00000004637.16	48	exon
ENSMUSG00000004642.14	2	exon
ENSMUSG00000004655.6	4	exon
ENSMUSG00000004661.16	133	exon
ENSMUSG00000004665.11	9	exon
ENSMUSG00000004667.19	170	exon
ENSMUSG00000004677.19	80	exon
ENSMUSG00000004698.12	12	exon
ENSMUSG00000004730.16	1	exon
ENSMUSG00000004748.6	74	exon
ENSMUSG00000004768.15	70	exon
ENSMUSG00000004771.13	94	exon
ENSMUSG00000004788.12	64	exon
ENSMUSG00000004789.11	372	exon
ENSMUSG00000004791.8	12	exon
ENSMUSG00000004798.15	60	exon
ENSMUSG00000004815.13	56	exon
ENSMUSG00000004837.3	2	exon
ENSMUSG00000004843.8	95	exon
ENSMUSG00000004846.11	93	exon
ENSMUSG00000004849.15	1178	exon
ENSMUSG00000004865.17	266	exon
ENSMUSG00000004880.12	17	exon
ENSMUSG00000004885.6	2	exon
ENSMUSG00000004891.17	24	exon
ENSMUSG00000004892.14	953	exon
ENSMUSG00000004894.11	147	exon
ENSMUSG00000004895.10	86	exon
ENSMUSG00000004896.17	188	exon
ENSMUSG00000004897.18	697	exon
ENSMUSG00000004902.8	19	exon
ENSMUSG00000004929.13	89	exon
ENSMUSG00000004931.12	15	exon
ENSMUSG00000004933.18	856	exon
ENSMUSG00000004934.15	169	exon
ENSMUSG00000004936.9	438	exon
ENSMUSG00000004937.7	203	exon
ENSMUSG00000004945.16	107	exon
ENSMUSG00000004947.16	36	exon
ENSMUSG00000004951.11	6	exon
ENSMUSG00000004952.14	7	exon
ENSMUSG00000004961.8	541	exon
ENSMUSG00000004980.17	1564	exon
ENSMUSG00000004988.10	5	exon
ENSMUSG00000004994.13	10	exon
ENSMUSG00000004996.10	28	exon
ENSMUSG00000005034.16	533	exon
ENSMUSG00000005043.14	11	exon
ENSMUSG00000005045.17	318	exon
ENSMUSG00000005054.8	32	exon
ENSMUSG00000005057.14	1	exon
ENSMUSG00000005069.13	130	exon
ENSMUSG00000005078.17	196	exon
ENSMUSG00000005087.18	5	exon
ENSMUSG00000005089.16	3827	exon
ENSMUSG00000005102.14	37	exon
ENSMUSG00000005103.13	160	exon
ENSMUSG00000005125.14	401	exon
ENSMUSG00000005142.11	181	exon
ENSMUSG00000005148.9	169	exon
ENSMUSG00000005150.17	44	exon
ENSMUSG00000005161.16	502	exon
ENSMUSG00000005198.16	64	exon
ENSMUSG00000005204.13	153	exon
ENSMUSG00000005225.16	15	exon
ENSMUSG00000005237.15	8	exon
ENSMUSG00000005262.14	120	exon
ENSMUSG00000005267.14	26	exon
ENSMUSG00000005299.7	317	exon
ENSMUSG00000005312.16	310	exon
ENSMUSG00000005338.15	594	exon
ENSMUSG00000005354.17	289	exon
ENSMUSG00000005357.10	9	exon
ENSMUSG00000005360.15	1061	exon
ENSMUSG00000005362.15	74	exon
ENSMUSG00000005370.5	21	exon
ENSMUSG00000005371.16	163	exon
ENSMUSG00000005373.14	9	exon
ENSMUSG00000005374.14	40	exon
ENSMUSG00000005378.18	129	exon
ENSMUSG00000005397.9	1	exon
ENSMUSG00000005410.7	10	exon
ENSMUSG00000005413.9	5	exon
ENSMUSG00000005417.18	1289	exon
ENSMUSG00000005442.14	355	exon
ENSMUSG00000005447.13	1	exon
ENSMUSG00000005469.11	597	exon
ENSMUSG00000005481.19	28	exon
ENSMUSG00000005483.11	125	exon
ENSMUSG00000005493.16	1	exon
ENSMUSG00000005501.15	97	exon
ENSMUSG00000005505.13	65	exon
ENSMUSG00000005506.17	1266	exon
ENSMUSG00000005510.10	137	exon
ENSMUSG00000005514.15	172	exon
ENSMUSG00000005533.11	278	exon
ENSMUSG00000005534.11	92	exon
ENSMUSG00000005547.15	7	exon
ENSMUSG00000005566.15	257	exon
ENSMUSG00000005575.17	296	exon
ENSMUSG00000005580.12	562	exon
ENSMUSG00000005583.17	462	exon
ENSMUSG00000005609.17	164	exon
ENSMUSG00000005610.18	423	exon
ENSMUSG00000005615.16	64	exon
ENSMUSG00000005621.12	24	exon
ENSMUSG00000005625.16	431	exon
ENSMUSG00000005628.13	5	exon
ENSMUSG00000005640.13	2	exon
ENSMUSG00000005656.10	86	exon
ENSMUSG00000005667.9	9	exon
ENSMUSG00000005672.13	44	exon
ENSMUSG00000005674.10	284	exon
ENSMUSG00000005677.15	3	exon
ENSMUSG00000005682.10	111	exon
ENSMUSG00000005683.9	438	exon
ENSMUSG00000005686.18	17	exon
ENSMUSG00000005687.15	184	exon
ENSMUSG00000005698.16	221	exon
ENSMUSG00000005699.17	128	exon
ENSMUSG00000005716.17	24	exon
ENSMUSG00000005718.9	5	exon
ENSMUSG00000005732.15	318	exon
ENSMUSG00000005774.13	22	exon
ENSMUSG00000005779.13	261	exon
ENSMUSG00000005802.13	30	exon
ENSMUSG00000005803.15	9	exon
ENSMUSG00000005804.15	50	exon
